PCSA,PCSA_L,PFIPS_ST,PCSA_ST,P_LAT,P_LON,P_POP_LAT,P_POP_LON,PAREA_SM,PP12HI2,PP12HI3,PP12HI4,PP12HI5,PP12HI6,PP12HI7,PP12HI8,PP12HI9,PP12HI10,PP12HI11,PP12HI12,PP12HI13,PP12HI14,PP12HI15,PP12HI16,PP12HI17,PP12HI18,PP12HI19,PP12HI20,PP12HI21,PP12HI22,PP12HI23,PP12HI24,PP12HI25,PP12HI26,PP12HI27,PP12HI28,PP12HI29,PP12HI30,PP12HI31,PP12HI32,PP12HI33,PP12HI34,PP12HI35,PP12HI36,PP12HI37,PP12HI38,PP12HI39,PP12HI40,PP12HI41,PP12HI42,PP12HI43,PP12HI44,PP12HI45,PP12HI46,PP12HI47,PP12HI48,PP12HI49,PP12II2,PP12II3,PP12II4,PP12II5,PP12II6,PP12II7,PP12II8,PP12II9,PP12II10,PP12II11,PP12II12,PP12II13,PP12II14,PP12II15,PP12II16,PP12II17,PP12II18,PP12II19,PP12II20,PP12II21,PP12II22,PP12II23,PP12II24,PP12II25,PP12II26,PP12II27,PP12II28,PP12II29,PP12II30,PP12II31,PP12II32,PP12II33,PP12II34,PP12II35,PP12II36,PP12II37,PP12II38,PP12II39,PP12II40,PP12II41,PP12II42,PP12II43,PP12II44,PP12II45,PP12II46,PP12II47,PP12II48,PP12II49,PH1I1,PH2I2,PH2I3,PH2I4,PH2I5,PH3I2,PH3I3,PH4I2,PH4I3,PH4I4,PH11I1,PH11I2,PH11I3,PH11I4,PAVGFAM,PDENSITY,PTT30,PTT3059,PTT60,PTT30PUB,PTT30OTH,PTT3059PUB,PTT3059OTH,PTT60PUB,PTT60OTH,PHHLI,PHHNLI,PPVTOT,PPV50,PPV5099,PPV100124,PPV125149,PPV150184,PPV185199,PPV200UP,PFPVTOT,PFBPV,PFBPV18,PFBPV5,PFBPV517,PMFBPV18,PMFBPV5,PMFBPV517,PFFBPV18,PFFBPV5,PFFBPV517,PCIVIL,PP42I1,PP42I2,PP42I3,PP42I4,PP42I5,PP42I6,PP42I7,PP42I8,PP42I9,PP42I10,PCVPOP18UP,PMCV1864,PMCV65UP,PFCV1864,PFCV65UP,PMVT1864,PMNVT1864,PMVT65UP,PMNVT65UP,PFVT1864,PFNVT1864,PFVT65UP,PFNVT65UP,PTOTOCH,POWNOCH,PRNTOCH,PMHI,PMHINA,PMHIIS,PPCINCOME,PPCINNA,PPCINIS,PMCR,PMVOWNH,PEDPOP,PBLHS,PSMHS,PHSG,PSMCLG,PCLG,PADD,PMEDPOP,PMBLHS,PMSMHS,PMHSG,PMSMCLG,PMCLG,PMADD,PFEDPOP,PFBLHS,PFSMHS,PFHSG,PFSMCLG,PFCLG,PFADD,PS_PREFA,PS_PREFB,PS_PREFC,PS_VISA,PS_VISB,PS_VISC,PF_NDX,VT_NDX
51700032113,VA01_NEWPORT NEWS,51,VA,3.71337460852,-7.65692061133,3.71413830894,-7.65417221265,39.23,3925,468,383,329,180,165,95,99,294,458,419,257,197,180,134,109,33,35,17,16,23,15,11,8,3726,433,349,321,178,125,72,74,221,400,340,275,224,193,196,105,39,34,27,19,32,29,21,19,18020,1134,1007,900,569,687,382,371,1275,1812,1334,1159,1075,1280,1242,986,359,556,265,409,466,345,263,144,17146,1022,890,819,594,390,234,246,969,1616,1170,1060,1004,1240,1237,1103,418,575,318,437,545,469,397,393,31137,31113,31113,0,24,29094,2043,13256,2942,12896,76051,36870,5926,33255,3.1959,2019.6035,30875,10069,2201,498,30377,221,9848,325,1876,4608,24604,77650,3484,4691,2315,2793,4439,2503,57425,20534,1590,300,55,105,93,29,25,1004,247,502,76130,3177,683,87,98,364,134,2494,3,2412,79,53097,21175,2659,25630,3633,7664,13511,1852,807,1988,23642,59,3574,29212,16695,12517,56223.094,15498.981,0,24046.6642,12745.4667,10136.2864,841.3856,205633.5789,49349,1071,3154,14112,19783,7898,3331,23646,412,1530,6547,9516,3957,1684,25703,659,1624,7565,10267,3941,1647,4157,3610.5485,1619.3029,20137,17449,8034,0.3895,0.399
51700032127,VA02_NEWPORT NEWS,51,VA,3.70889201323,-7.64263963268,3.70893763114,-7.64505615348,39.98,2647,305,238,181,100,75,55,60,253,357,272,200,161,127,98,81,13,19,10,16,12,6,6,2,2340,285,202,193,99,61,41,62,166,265,206,178,160,137,109,53,25,29,8,9,20,14,7,11,24610,1287,1331,1509,1021,540,287,396,1217,1826,1496,1436,1673,2248,2068,1651,584,920,473,585,800,561,393,308,25302,1202,1233,1427,941,551,282,370,1068,1650,1388,1442,1719,2188,2095,1686,649,913,529,687,1014,814,656,798,33782,33472,33472,0,310,31783,1999,14507,4177,13099,76924,39161,8243,29520,3.0515,1937.4885,29019,8038,1454,207,28812,116,7922,175,1279,3343,28367,76043,2633,3809,2573,2699,3704,1627,58998,20975,1254,196,34,107,118,26,88,673,148,327,77124,537,337,0,15,320,2,200,0,0,200,54934,21349,3511,24753,5321,6524,14825,2214,1297,1862,22891,44,5277,31710,18972,12738,64900.0564,93738.8302,79395,31497.1542,16531.1397,0,826.9017,267735.9424,50340,1297,2591,12811,17299,9695,6647,23349,681,1013,5816,7497,4617,3725,26991,616,1578,6995,9802,5078,2922,6273,9901.9561,2772.1714,30613,46255,12938,0.4419,0.4226
51710001700,VA03_NORFOLK,51,VA,3.69340007704,-7.6296909667,3.6931665745,-7.62800417934,14.36,2145,286,195,119,58,91,116,119,282,308,178,103,84,61,70,30,6,12,3,8,11,3,1,1,1756,251,169,114,41,78,83,88,192,223,138,82,71,71,55,29,14,13,7,6,14,8,4,5,12979,869,563,451,269,418,545,674,1485,1493,867,739,650,787,834,652,214,348,153,191,205,195,186,191,11436,804,586,420,252,291,315,344,904,1073,747,640,579,747,821,653,238,336,168,205,298,315,311,389,19723,19723,19723,0,0,17922,1801,4601,1436,11885,40692,11730,2577,26385,3.1203,3101.2105,20684,4898,700,497,20187,166,4732,237,463,2892,15014,44130,2580,2964,2506,2856,4211,1461,27552,10242,955,155,44,33,65,45,20,594,84,249,40771,3835,348,348,0,0,0,3487,0,3408,79,30563,13143,1513,13817,2090,4484,8659,1049,464,1467,12350,37,2053,17906,5999,11907,41568.5099,0,0,25438.303,12179.4813,6666.9745,798.0401,248114.2357,28862,594,2276,8858,10092,4412,2630,15422,338,906,4880,5694,2167,1437,13440,256,1370,3978,4398,2245,1193,2485,3130.4151,670.7613,15110,20170,4619,0.2699,0.3057
51710004900,VA01_NORFOLK,51,VA,3.68704651827,-7.62747344238,3.68721533593,-7.62768703659,21.3,4688,289,166,133,73,284,339,377,880,750,460,352,173,132,104,65,16,30,11,12,15,13,6,8,2655,271,193,152,68,210,164,146,297,363,190,153,103,93,74,60,19,23,9,14,12,15,12,14,27726,909,792,585,352,1502,1557,1760,4319,3839,2365,1757,1435,1358,1195,1179,425,556,283,320,417,339,266,216,18662,887,680,627,369,1007,708,661,1540,2003,1376,1037,1009,1047,1146,1127,425,563,274,404,452,420,453,447,45824,45824,45824,0,0,41562,4262,14341,3834,23387,102601,38379,7493,56729,3.2479,6152.8467,36103,10616,2227,673,35430,1361,9255,1150,1077,3703,36733,108124,11798,12132,6470,6995,8701,3089,58939,23507,4494,306,63,164,384,116,206,3215,778,1375,103281,28434,1987,1386,13,565,23,26447,6488,19279,680,83859,35364,4364,37490,6641,7174,28190,2419,1945,1769,35721,92,6549,40436,18031,22405,43568.3397,3239.4085,0,22487.508,13184.3112,9240,656.7318,255331.2295,65977,3191,9372,17284,18155,9764,8211,31084,1646,4260,8755,7503,4838,4082,34893,1545,5112,8529,10652,4926,4129,6247,9738.0294,3317.3256,33121,50320,16972,0.531,0.5124
51710006606,VA04_NORFOLK,51,VA,3.69257165412,-7.62274967635,3.69274694752,-7.62295822969,6.04,1386,174,124,105,74,33,34,22,135,169,132,114,77,69,46,37,10,7,1,3,5,3,7,5,1280,173,126,94,46,38,36,35,99,149,133,98,61,52,37,34,12,8,9,19,7,5,8,1,10666,578,497,493,305,233,151,133,560,908,772,715,672,905,968,752,305,349,184,244,279,235,218,210,10693,585,470,429,295,243,147,127,511,836,681,652,675,880,909,779,260,407,211,243,362,315,372,304,15346,15346,15346,0,0,13921,1425,5594,1938,6389,33537,14793,3533,15211,3.098,5553.6354,12515,5050,789,90,12425,177,4873,177,612,1607,12246,35375,1412,2170,1895,1433,1872,1281,25312,8314,614,88,58,25,68,0,10,303,122,144,33549,12,0,0,0,0,0,12,0,0,12,26928,11453,1565,11556,2354,3137,8316,1219,346,886,10670,62,2292,13853,7691,6162,47009.2376,3374.8218,0,25547.7257,1294.8228,10514,723.8377,216969.7569,23658,757,2697,8332,7269,3031,1572,11875,426,1479,4411,3727,1186,646,11783,331,1218,3921,3542,1845,926,2703,1836.667,614.6349,16415,10449,3807,0.2274,0.2319
51710006901,VA02_NORFOLK,51,VA,3.68510042884,-7.61866761107,3.68428412389,-7.61816690215,22.09,2255,275,208,196,121,77,52,35,149,292,212,155,134,110,81,60,16,15,14,13,18,13,6,3,2306,259,232,203,106,64,47,47,169,239,202,161,123,115,101,80,16,22,18,20,31,26,12,13,20200,1181,1023,1072,730,479,226,231,889,1581,1255,1185,1364,1620,1632,1415,558,703,385,541,686,596,479,369,21320,1045,1000,968,681,423,228,253,864,1490,1299,1215,1316,1608,1821,1599,588,824,478,595,889,798,659,679,30346,30346,30346,0,0,28695,1651,15339,3896,9460,74552,42349,7706,24497,3.1689,3408.1077,30158,8568,1359,181,29977,235,8333,260,1099,3780,25139,78580,2413,3682,2134,3016,5378,1578,60379,19670,1142,149,49,37,73,0,35,755,103,411,74658,732,626,0,61,565,0,106,0,0,106,59332,23633,4059,25750,5890,7615,16018,2851,1208,1746,24004,108,5782,28919,20180,8739,61250.9018,77212.9615,0,27214.6867,25390.3091,0,891.6297,240507.7998,52350,1649,4317,15339,17722,8797,4526,24578,775,2056,7806,8071,3698,2172,27772,874,2261,7533,9651,5099,2354,6615,8417.8757,1987.0616,35118,42590,10352,0.3004,0.2948
51720960100,VA01_NORTON,51,VA,3.69917034795,-8.25283799191,3.69803229318,-8.25450003185,170.06,214,12,14,18,11,20,8,10,16,27,15,15,17,7,6,3,3,2,0,1,0,6,3,0,126,16,16,9,7,10,3,5,5,8,5,11,9,3,5,1,2,3,0,1,2,4,0,1,11652,693,669,711,429,429,219,216,513,735,735,747,800,833,837,887,297,414,201,311,378,266,202,130,11847,682,638,610,408,414,215,183,448,657,719,758,805,796,900,906,341,418,211,355,455,374,289,265,11136,5926,0,5926,5210,9952,1184,3258,3616,3078,23651,9189,7604,6858,2.9724,150.2393,7377,1509,515,12,7365,8,1501,24,491,210,9118,23486,1890,2549,1846,1551,1776,747,13127,6292,962,238,35,138,91,27,20,382,111,197,23883,1898,997,879,0,118,0,901,669,0,232,19196,8401,1314,7787,1694,948,7453,704,610,148,7639,9,1685,9328,6377,2951,35855.8938,0,0,19062.0604,0,0,399.6279,85388.2076,16365,1973,2628,5682,3968,1390,724,8205,1151,1326,3176,1643,551,358,8160,822,1302,2506,2325,839,366,2093,1741.4147,1060.8609,11751,9333,5570,0.5069,0.474
51730811300,VA00_PETERSBURG,51,VA,3.71176491435,-7.73348051353,3.71928961142,-7.73863712242,94.96,730,95,52,46,17,25,11,21,64,108,67,66,48,30,29,16,8,3,3,6,6,4,4,1,602,73,54,44,28,17,6,15,49,72,59,35,35,32,19,20,11,6,5,6,8,2,3,3,4645,187,189,225,161,86,55,40,180,301,248,264,318,410,423,398,159,185,115,148,172,150,122,109,4851,175,183,229,133,102,54,50,190,271,218,242,322,376,430,407,136,189,117,158,201,227,199,242,18699,16035,16035,0,2664,15900,2799,5813,2342,7745,37346,14899,4491,17956,3.1158,404.44,11478,3467,656,171,11307,67,3400,39,617,807,13459,37275,2852,3975,2270,2370,2416,844,22548,8636,1074,63,26,37,82,23,16,669,95,357,37817,1058,587,174,9,273,131,471,0,0,471,29134,11056,2211,12524,3343,1884,9172,1170,1041,411,12113,47,3296,14266,8029,6237,42491.8789,51562.5,58333,20823.9182,9850,19965,579.8985,140086.3619,25450,2185,4426,8342,6348,2834,1315,11677,1273,2016,3605,3008,1202,573,13773,912,2410,4737,3340,1632,742,3417,2421.5541,1325.7258,17485,13256,7351,0.388,0.4204
51750010200,VA00_RADFORD,51,VA,3.70576656706,-8.0565707887,3.71126501514,-8.0552734585,237.79,286,27,13,8,12,37,25,26,33,23,17,20,9,4,15,8,2,1,0,0,4,1,0,1,297,19,15,20,12,65,26,23,29,15,12,13,8,6,9,11,1,1,5,3,1,1,2,0,15125,685,741,790,485,960,717,741,1173,802,734,920,962,951,936,892,344,520,278,385,485,306,205,113,16053,646,711,747,453,1313,842,922,1081,777,746,881,941,980,967,936,389,505,315,459,486,369,310,277,15013,8512,8125,387,6501,13428,1585,5281,3180,4967,31661,14184,6255,11222,2.9192,144.3014,11033,3106,393,33,11000,26,3080,0,393,633,12252,29781,3235,2146,1153,1540,2091,560,19056,7619,458,122,26,66,49,25,13,124,35,64,31703,2652,49,0,0,49,0,2603,2561,0,42,27822,11573,1763,12243,2243,1391,10182,989,774,119,12124,14,2229,12885,8849,4036,41463.988,0,0,20824.2976,0,0,508.2854,154910.8035,18899,886,1849,5572,5845,3028,1719,9226,424,1045,2614,2775,1517,851,9673,462,804,2958,3070,1511,868,2781,3038.255,1348.225,13107,14978,6428,0.4848,0.4904
51760030200,VA01_RICHMOND,51,VA,3.75285777611,-7.74361949678,3.75370341719,-7.74357666894,31.64,2167,232,138,119,62,79,82,70,210,285,271,180,142,105,59,61,14,13,9,9,10,9,4,4,1771,219,155,84,54,85,71,68,215,220,198,112,84,71,30,39,8,16,8,8,11,8,5,2,10910,364,175,139,68,340,426,424,1458,1857,1080,805,672,656,622,603,225,243,110,133,160,110,95,145,9272,306,156,151,74,345,346,383,1300,1528,890,584,509,468,524,516,155,224,116,129,169,135,124,140,50209,50209,50209,0,0,43294,6915,12725,4111,26458,101545,30827,8145,62573,3.2365,3387.4018,32003,8415,2487,1874,30129,1592,6823,1154,1333,3486,38241,102271,16580,16529,6464,6146,8214,3080,45258,21597,6200,456,68,308,248,58,170,4684,984,2479,102966,5619,2115,1476,42,590,7,3504,2083,0,1421,81671,32986,4205,37099,7381,4243,28743,1942,2263,467,36632,64,7317,41727,17025,24702,31081.7563,0,0,17223.197,4636.3816,0,587.4831,145824.9515,65114,5170,12542,19773,16477,6873,4279,29255,2597,4929,9747,6588,3282,2112,35859,2573,7613,10026,9889,3591,2167,5004,5098.5915,1596.0471,20991,21693,6484,0.319,0.3089
51760041000,VA06_RICHMOND,51,VA,3.75542912476,-7.74925084435,3.75547193618,-7.7474813922,5.6,445,22,17,5,3,72,39,28,61,69,37,22,12,13,7,16,3,4,1,5,6,1,0,2,497,8,12,6,5,128,49,45,72,58,33,14,17,11,5,14,4,5,0,2,3,3,0,3,11551,420,387,272,142,925,465,451,1437,1620,892,664,625,524,592,585,235,343,158,222,246,150,115,81,11662,393,378,261,170,1161,524,515,1481,1587,751,569,541,510,528,558,254,342,192,239,222,192,149,145,14690,14690,14690,0,0,13543,1147,4257,1484,7802,26255,9740,2725,13790,2.7733,5274.187,12992,1444,339,322,12670,218,1226,0,339,1108,11129,25582,3720,2210,1053,709,1068,319,16503,4247,276,35,16,19,26,0,13,89,34,38,26293,3279,19,0,7,0,12,3260,3222,0,38,25613,11160,1114,11713,1626,645,10515,633,481,88,11625,32,1594,12237,5838,6399,58583.496,0,0,45638.4908,0,0,772.4943,478515.0908,16405,452,562,1595,2769,6376,4651,8258,163,219,789,1474,3174,2439,8147,289,343,806,1295,3202,2212,1584,4506.3493,553.0411,6089,18506,2060,0.3491,0.3383
51760071001,VA05_RICHMOND,51,VA,3.75168717373,-7.75101275305,3.7511229073,-7.75063694313,12.2,3538,430,225,129,83,106,67,82,395,654,480,334,182,134,91,56,20,31,10,8,9,7,2,3,2393,444,203,100,60,78,56,60,201,353,275,190,118,93,54,42,15,11,2,6,13,8,5,6,5019,280,140,132,87,43,34,36,172,470,456,442,366,378,397,425,156,195,104,127,132,131,160,156,5759,300,153,110,67,39,45,58,205,490,485,367,360,389,443,447,180,241,144,173,227,220,272,344,17044,17044,17044,0,0,15248,1796,5249,1506,8493,34795,12137,2743,19915,3.1159,2869.1731,13399,3137,1213,315,13084,166,2971,177,1036,2142,12941,35159,3295,2801,1817,2019,3641,1348,20238,7781,992,110,35,49,119,62,18,574,144,224,34847,218,166,0,0,166,0,52,0,0,52,27746,10855,1273,13101,2517,1466,9389,717,556,347,12754,69,2448,15083,6526,8557,45352.6163,7766.9797,0,24161.2883,7344.6892,0,704.5641,189025.7585,23679,2427,2398,6756,5537,4203,2358,10258,1258,1106,3145,2062,1694,993,13421,1169,1292,3611,3475,2509,1365,2250,2913.5991,444.267,9877,12504,1922,0.1975,0.1946
51770001200,VA01_ROANOKE,51,VA,3.72527664306,-7.99358592416,3.7283205764,-7.99448055735,83.99,2586,333,218,168,80,85,71,61,190,349,308,231,157,110,84,57,14,17,9,14,6,6,10,8,2061,327,191,135,93,61,37,53,123,237,202,151,120,95,76,54,9,23,15,11,13,16,10,9,33865,1849,1824,1779,1089,639,319,301,1118,2404,2226,2291,2439,2689,2818,2694,943,1318,730,905,1152,974,754,610,37810,1693,1680,1652,963,786,387,424,1436,2444,2358,2356,2395,2791,2989,2852,1112,1508,803,1109,1567,1485,1395,1625,47874,46025,46025,0,1849,43597,4277,18945,7673,16979,97788,47571,14040,36177,2.9974,1192.4078,39343,5536,1665,293,39050,495,5041,261,1404,3626,40444,96723,6535,8626,4709,4799,5720,3195,63139,25101,2966,464,35,288,171,107,45,1568,357,820,98124,2364,1462,555,25,882,0,902,566,0,336,78183,30052,5794,33183,9154,5056,24996,3493,2301,368,32815,103,9051,44070,27837,16233,43839.911,1964.2602,0,25356.0814,254.1037,0,553.9808,164029.4033,69973,4719,6977,21188,20505,10996,5588,32212,2521,3504,9728,9107,4739,2613,37761,2198,3473,11460,11398,6257,2975,9500,13416.8029,5795.8169,41798,60248,25819,0.6101,0.6177
51775010501,VA00_SALEM,51,VA,3.72782561664,-8.01057639531,3.72694480673,-8.00399030803,213.93,1456,206,127,109,76,44,27,38,107,166,133,126,78,62,55,35,12,10,7,10,12,7,3,6,1288,178,123,94,66,49,35,23,78,115,108,99,70,70,51,34,15,12,11,12,14,11,13,7,37132,1834,2011,2394,1533,1050,495,473,1212,2002,1901,2244,2528,2852,3090,2856,1093,1577,777,1068,1395,1153,881,713,40766,1709,1939,2157,1490,1102,545,484,1229,2031,1950,2377,2652,3107,3356,3177,1179,1781,895,1251,1799,1673,1430,1453,43490,38370,38370,0,5120,40391,3099,19336,8819,12236,94757,51680,16472,26605,2.963,457.0507,37143,6352,1359,386,36757,204,6148,88,1271,3063,37268,93819,3612,4426,3802,4203,4665,1699,71412,26344,1626,126,36,68,88,0,77,1099,303,515,94905,3022,1697,948,26,707,16,1325,1177,0,148,75007,28362,6372,30818,9455,4677,23685,3856,2516,413,30405,104,9351,40331,28246,12085,54359.9287,0,0,29002.2039,0,0,605.6684,187898.4989,66554,2593,4823,17586,19381,13986,8185,30643,1246,2228,8205,8424,6551,3989,35911,1347,2595,9381,10957,7435,4196,10572,11316.7856,6626.8103,46673,48791,28977,0.6268,0.6209
51790000400,VA02_STAUNTON,51,VA,3.82013877242,-7.92983343681,3.81647592012,-7.9146256005,318.06,222,34,21,10,10,4,1,3,10,23,20,15,21,19,10,7,3,1,0,2,3,3,0,2,203,23,25,13,12,10,4,6,12,14,16,13,13,10,7,6,4,3,4,0,3,1,3,1,10780,579,589,557,366,248,111,89,318,707,662,693,719,827,841,822,291,460,264,388,439,350,286,174,11587,535,573,611,371,220,105,93,351,641,641,672,723,853,899,890,365,480,292,392,567,474,419,420,12217,7785,7785,0,4432,10895,1322,4799,2660,3436,24832,12395,5050,7387,2.9086,82.4678,7285,3120,651,13,7272,0,3120,0,651,353,10633,24750,1474,1844,1198,1514,1660,880,16180,6743,611,96,13,78,112,57,10,255,103,78,24932,1398,1298,1153,29,116,0,100,0,0,100,22938,10125,2037,7818,2958,1608,8517,1085,952,217,7601,38,2920,10986,7460,3526,43326.5081,0,0,22282.5105,2387.7623,0,477.7975,162802.882,20843,1585,2892,7659,4437,2838,1432,10892,938,1845,4024,2121,1459,505,9951,647,1047,3635,2316,1379,927,3221,1660.5554,855.9187,15835,7953,4082,0.2657,0.2578
51790000600,VA03_STAUNTON,51,VA,3.8102963934,-7.91010580574,3.81285411964,-7.90786129292,65.83,103,12,10,5,4,3,2,3,7,14,13,7,7,5,4,1,0,3,3,0,0,0,0,0,135,13,5,3,2,15,15,9,10,14,8,6,8,5,2,5,0,5,4,2,1,0,3,0,5056,259,235,271,166,107,42,43,158,287,299,283,315,410,444,388,179,230,136,177,249,177,127,74,5925,236,218,255,201,233,134,122,240,350,295,268,319,396,435,438,210,287,160,191,271,245,218,203,6058,4458,4458,0,1600,5412,646,2165,1173,2074,11717,5549,2247,3921,2.8379,192.7089,4530,1105,241,18,4512,23,1082,10,231,335,4957,11844,526,1023,692,585,784,333,7901,3197,241,36,0,36,27,0,11,89,40,26,11767,969,325,0,13,173,139,644,594,0,50,10605,3822,892,4826,1065,626,3196,625,267,62,4764,14,1051,5292,3323,1969,44003.0569,0,0,24185.4878,0,0,503.9675,213757.087,8935,469,890,2819,2186,1606,965,4277,223,405,1267,1130,805,447,4658,246,485,1552,1056,801,518,1960,2391.6448,628.6937,9330,12308,3296,0.3208,0.3533
51800075401,VA01_SUFFOLK,51,VA,3.67109760432,-7.66454836991,3.67396241652,-7.66160365378,354.79,624,87,79,56,30,18,10,7,41,59,52,47,37,36,27,16,4,7,2,4,2,1,1,1,589,73,70,52,33,17,7,8,20,41,69,55,36,32,25,15,5,9,4,4,10,2,2,0,13567,801,799,838,530,318,140,120,390,765,811,961,948,1274,1184,957,314,534,285,381,469,335,221,192,13940,773,779,781,487,251,129,129,429,767,786,961,1012,1232,1150,958,353,537,284,407,568,417,347,403,21824,14054,14054,0,7770,20202,1622,10334,3646,6222,53481,29820,7386,16275,3.1817,153.9567,13838,9124,1794,192,13646,45,9079,6,1788,845,19482,53643,3641,3500,2055,2444,2708,1348,37947,14955,1509,171,27,102,74,17,57,1044,167,655,53569,1142,1054,762,0,292,0,88,0,0,88,39783,15672,2794,17274,4043,3520,12152,1482,1312,852,16422,18,4025,20327,14256,6071,55654.0317,714,0,25381.9018,0,0,552.874,223487.7525,36081,2399,4467,11897,10486,4562,2270,16784,1179,2177,6098,4515,1834,981,19297,1220,2290,5799,5971,2728,1289,4386,3109.7074,1846.2935,19648,12925,7407,0.421,0.377
51800075402,VA02_SUFFOLK,51,VA,3.68458492741,-7.65671686923,3.68048084354,-7.65712051476,25.6,95,14,14,7,6,2,3,0,1,6,9,9,7,4,1,5,0,1,0,1,1,1,2,1,79,11,7,6,3,0,0,0,2,11,13,7,4,7,4,1,2,0,0,0,0,1,0,0,1741,134,109,106,69,42,13,21,63,115,124,136,136,144,141,109,38,58,24,41,50,36,16,16,1683,101,111,94,63,40,17,12,74,140,113,112,135,134,141,105,35,58,47,40,33,33,30,15,2348,1334,1334,0,1014,2207,141,1467,298,442,5947,4280,628,1039,3.1364,232.2771,1391,1305,292,0,1391,0,1305,0,292,164,2058,5944,65,508,63,32,65,38,5173,1727,104,0,0,0,13,13,0,91,0,91,5947,0,0,0,0,0,0,0,0,0,0,3984,1273,373,2099,239,523,750,286,87,279,1820,10,229,2222,1984,238,75471.1089,0,0,31828.7291,0,0,813.5294,284006.4516,4136,123,303,876,1810,578,446,1937,57,120,545,788,177,250,2199,66,183,331,1022,401,196,296,1287.2826,79.5156,1217,6015,384,0.2686,0.3155
51810041200,VA02_VIRGINIA BEACH,51,VA,3.68849219721,-7.61463058716,3.68759169134,-7.61470630743,22.49,2984,343,268,219,92,129,87,102,306,444,285,185,151,126,92,56,12,27,7,12,16,15,9,1,2760,350,251,201,112,83,74,78,232,352,243,173,152,124,101,63,24,35,19,26,21,20,17,9,26055,1381,1193,1201,742,714,487,576,1861,2621,1908,1649,1606,1798,1954,1615,621,829,430,526,752,618,557,416,26166,1481,1169,1063,723,607,375,449,1439,2308,1707,1514,1583,1883,1948,1765,652,944,489,626,935,937,795,774,35805,35805,35805,0,0,33268,2537,14231,4056,14981,79612,36268,7815,35529,3.044,3697.9966,30094,9135,1185,182,29912,251,8884,215,970,4460,27528,75302,2417,3766,2491,2771,3878,2151,57828,19779,1146,273,123,82,39,29,10,669,237,268,79642,3553,367,0,0,367,0,3186,737,2419,30,54766,20580,3791,25252,5143,7159,13421,2553,1238,1715,23537,72,5071,31988,17976,14012,58851.9013,0,0,30163.0971,1363.0345,0,970.5702,287422.7859,52086,1128,3280,13364,18277,10448,5589,25032,567,1540,6842,8588,4700,2795,27054,561,1740,6522,9689,5748,2794,6375,6997.6195,2826.6369,32957,37089,14914,0.4434,0.4525
51810042801,VA03_VIRGINIA BEACH,51,VA,3.67986948716,-7.61063458142,3.68028906299,-7.61058237881,13.8,3300,422,346,287,181,119,60,53,228,386,329,247,171,170,120,79,20,28,7,14,13,8,9,3,3339,366,319,311,170,104,45,68,209,356,310,255,210,176,139,90,27,40,21,30,42,26,15,10,18250,1339,1099,1009,624,378,228,248,1058,2045,1781,1461,1298,1363,1274,922,323,416,244,316,361,233,143,87,18322,1220,1082,971,557,369,272,281,1083,1961,1564,1299,1287,1365,1243,1101,372,483,261,376,421,369,223,162,27807,27807,27807,0,0,26372,1435,15267,1694,9411,74074,44924,3631,25519,3.3446,5378.9136,25004,12002,1232,151,24853,157,11845,121,1111,5343,21095,73741,2788,3236,1923,2365,5933,1985,55511,19217,1222,201,0,122,45,27,18,916,218,399,74127,171,118,0,0,118,0,53,0,0,53,48362,19290,2075,24097,2900,7218,12072,1428,647,2249,21848,54,2846,26438,17486,8952,60457.0722,20676.0889,0,24361.6519,14644.8133,15184.795,1072.4287,238103.5629,45664,1263,2609,13136,18345,7499,2812,21652,480,1318,6527,9228,2898,1201,24012,783,1291,6609,9117,4601,1611,3148,2670.0032,604.9728,16134,13438,3030,0.1922,0.1878
51810043003,VA05_VIRGINIA BEACH,51,VA,3.6907788919,-7.60779724262,3.6909861,-7.6078881,0.6,51,7,3,3,4,0,0,0,6,6,2,2,3,4,1,3,1,0,1,0,2,2,1,0,61,6,4,1,3,1,1,0,3,8,3,6,3,5,4,3,0,1,1,0,3,2,2,1,1703,45,40,44,30,22,6,10,60,164,104,96,87,101,114,135,59,96,47,57,85,105,93,103,2207,42,42,46,26,9,5,5,60,170,96,69,82,117,142,153,90,114,53,76,134,168,198,310,3127,3127,3127,0,0,2547,580,1051,462,1034,4228,1902,725,1601,2.3867,7054.0194,1095,566,14,0,1095,0,566,0,14,345,2148,4214,123,73,104,28,44,83,3759,1085,32,0,0,0,0,0,0,18,18,0,4228,0,0,0,0,0,0,0,0,0,0,3840,1119,420,1181,1120,217,902,312,108,19,1162,11,1109,2493,1651,842,69447,0,0,50917,0,0,1188,400800,3670,44,171,677,879,1117,782,1439,0,77,216,314,465,367,2231,44,94,461,565,652,415,1020,365.6142,342.1919,7259,3815,3577,0.3355,0.4928
