PCSA,PCSA_L,PFIPS_ST,PCSA_ST,P_LAT,P_LON,P_POP_LAT,P_POP_LON,PAREA_SM,PG_DOC,PF_DOC,PI_DOC,PP_DOC,PS_DOC,PO_DOC,PG_FEDDOC,PS_FEDDOC,PO_FEDDOC,PG_NFEDDOC,PS_NFEDDOC,PO_NFEDDOC,PG_IMG,PS_IMG,PO_IMG,PG_CMG,PS_CMG,PO_CMG,PG_NIMG,PS_NIMG,PO_NIMG,PG_LT50DOC,PS_LT50DOC,PO_LT50DOC,PG_GT50DOC,PS_GT50DOC,PO_GT50DOC,PG_F_DOC,PS_F_DOC,PO_F_DOC,PG_M_DOC,PS_M_DOC,PO_M_DOC,PG_RESDOC,PS_RESDOC,PO_RESDOC,P_PRIM4,P_PRIM4RET,PPA_PC,PPA_PC_3SP,PPA_PC_OB,PPA_PC_OTH,PRHC10,PFQHC10,PFQHCGF,PFQHCGF_FT,PFQHCGF_PT,PFQHCGF_YR,PFQHCGF_SO,PFLALGF,PFLALGF_FT,PFLALGF_PT,PFLALGF_YR,PFLALGF_SO,PRHC_HRSA,PSITE_NA,PSITE_IHS,PSITE_SA,PG_ALOC,PF_ALOC,PI_ALOC,PCRG_DOC,PCRF_DOC,PCRI_DOC,PPOP_GDOC,PCRG_ALOC,PCRF_ALOC,PCRI_ALOC,PARG_ALOC,PARF_ALOC,PARI_ALOC,PDNTFED,PDNTNF_ALL,PDNTNF_PRA,PDNTNF_FTP,PDNTNF_PTP,PDNTNF_PTF,PDNTNF_FTF,PDNTNF_HSP,PDNTNF_ORG,PDNTNF_GOV,PDNTNF_RES,PDNTNF_M,PDNTNF_F,PDNTNF_GEN,PDNTNF_PED,PDNTNF_OTH,PDNTNF_A45,PDNTNF_A55,PDNTNF_A65,PDNTNF_65U,PDNTNF_AUK,PPVT_PC10,PPVT_AM10,PPVT_OBG10,PPVT_ED10,PVDEN_10,PVT_PC10,PVT_AM10,PVT_OBGY10,PVT_ED10,PVT_RHC10,PVT_FQHC10,PCR_PC10,PCR_AM10,PCR_OBGY10,PCR_ED10,PCR_RHC10,PCR_FQHC10,PAR_PC10,PAR_AM10,PAR_OBGY10,PAR_ED10,PAR_RHC10,PAR_FQHC10,PHDEN_10,PHOS_10,PHOS_M10,PHOS_S10,PHDAY_10,PHDAY_M10,PHDAY_S10,PHREIM_10,PHREIM_M10,PHREIM_S10,PACS_10,PCRHOS_10,PCRHOS_M10,PCRHOS_S10,PCRDAY_10,PCRDAY_M10,PCRDAY_S10,PCRREIM_10,PCRREI_M10,PCRREI_S10,PCRACS_10,PARHOS_10,PARHOS_M10,PARHOS_S10,PARDAY_10,PARDAY_M10,PARDAY_S10,PARREIM_10,PARREI_M10,PARREI_S10,PARACS_10,PTMDEN_10,PTMORT_10,PCRTMOR_10,PARTMOR_10,PMDEN_10,PMORT_10,PCRMOR_10,PARMOR_10,PHMDEN_10,PHMORT_10,PCRHMOR_10,PARHMOR_10,PCS_PC10,PCS_AM10,PCS_OBGY10,PCS_ED10,PCS_RHC10,PCS_FQHC10,PCSHOS_10,PCSHOS_M10,PCSHOS_S10,PCSDAY_10,PCSDAY_M10,PCSDAY_S10,PCSREIM_10,PCSREI_M10,PCSREI_S10,PCSACS_10,PCSTMOR_10,PCSMOR_10,PCSHMOR_10,PAS_PC10,PAS_AM10,PAS_OBGY10,PAS_ED10,PAS_RHC10,PAS_FQHC10,PASHOS_10,PASHOS_M10,PASHOS_S10,PASDAY_10,PASDAY_M10,PASDAY_S10,PASREIM_10,PASREI_M10,PASREI_S10,PASACS_10,PASTMOR_10,PASMOR_10,PASHMOR_10,PBENE_N10,PFEMALE_P,PMALE_P,PBLACK_P,PNBLACK_P,PHISP_P,PNHISP_P,PWHITE_P,PNWHITE_P,PPCT00_14,PPCT65_UP,PAGE00_14,PAGE15_64,PAGE65_UP,PAGE00_00,PAGE01_02,PAGE03_04,PAGE05_09,PAGE10_14,PAGE15_19,PAGE20_29,PAGE30_39,PAGE40_49,PAGE50_59,PAGE60_64,PAGE65_69,PAGE70_74,PAGE75_79,PAGE80_84,PAGE85_UP,PW00_14,PW15_64,PW65_UP,PB00_14,PB15_64,PB65_UP,PO00_14,PO15_64,PO65_UP,PH00_14,PH15_64,PH65_UP
51640070102,VA00_GALAX,51,VA,3.67238684286,-8.08566458811,3.67026832372,-8.08690071108,424.03,32,17,12,3,28,3,0,1,0,32,27,3,6,4,0,0,0,0,26,24,3,10,5,0,22,23,3,8,5,1,24,23,2,0,0,0,35,35,7,5,0,2,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,38.2019,19.8301,13.6928,90.8704,48.2749,34.0764,1100.4688,108.4818,56.3117,38.8835,101.541,52.7574,32.8871,0,13,12,7,5,0,0,0,0,1,0,9,3,11,0,1,2,6,3,1,0,83.9326,88.7789,9.4526,28.9561,5735,25464,39008,1159,3279,1191,477,4.731,7.0926,0.3478,0.5718,207.6722,83.1735,4.7181,7.0458,0.3348,0.6035,205.4883,88.7958,5900,1849,1366,483,8803,6146,2657,14372708,7174472,7198236,458,313.3898,231.5254,81.8644,1492.0339,1041.6949,450.339,2436.0522,1216.0122,1220.04,77.6271,322.8009,241.9811,81.3644,1559.6335,1102.2072,459.7909,2519.9084,1289.7992,1232.3138,80.9752,6448,313,48.5422,50.9139,5900,291,49.322,51.852,548,22,40.146,47.2648,0.0287,0.0352,0.0102,0.01,6.0176,3.8083,7.2881,6.2643,3.725,52.1504,37.6474,23.494,98.6471,52.2937,66.7301,3.6273,2.7438,2.8913,8.5592,0.0286,0.0349,0.0098,0.0105,5.9543,4.0657,7.507,6.5472,3.7022,54.5132,39.8344,23.9871,102.0428,55.4669,67.4015,3.7837,2.8778,3.0396,10.0769,6062,0.5116,0.4884,0.0197,0.9803,0.0503,0.9497,0.945,0.055,0.0618,0.1883,6066,22518,6631,391,737,755,2007,2176,2156,3486,4083,5018,5356,2419,2029,1612,1279,912,799,5469,21298,6511,153,458,81,444,762,39,661,1068,43
51650010313,VA00_HAMPTON,51,VA,3.70294790201,-7.63698949195,3.70386530686,-7.63788973098,61.76,118,54,46,18,194,11,25,46,3,93,148,8,34,45,2,0,1,0,84,149,9,55,92,5,63,102,6,48,46,2,70,148,9,5,2,0,102.9,102.9,11,3,0,8,0,2,11,5,1,0,11,0,0,0,0,0,0,0,0,0,130.9527,62.5332,47.6223,65.6157,30.0275,25.579,1524.0254,72.8183,34.7725,26.4811,74.2586,35.3156,27.9,15,64,62,47,13,2,0,0,0,0,2,54,7,48,3,11,8,15,28,7,4,80.6259,88.5824,9.8521,30.3689,15313,58137,123915,5223,8804,63,991,3.8654,8.161,0.5745,0.5749,4.1142,64.7163,3.959,8.5355,0.6356,0.4908,4.6012,46.5644,16381,4544,3256,1288,24124,16353,7771,41706962,20681139,21025823,820,277.3945,198.7669,78.6277,1472.6818,998.2907,474.3911,2546.0571,1262.5077,1283.5494,50.058,254.6914,174.9537,80.961,1266.2138,834.1583,432.5882,2252.0412,1045.0054,1216.6593,44.8793,20027,967,48.2848,48.1481,16381,822,50.1801,49.5087,3646,145,39.7696,41.4393,0.0159,0.0231,0.0079,0.0061,0.5183,2.0558,4.1151,3.4834,2.1909,35.1455,25.5746,14.965,64.7516,35.796,41.4693,1.7481,1.5527,1.7502,3.3027,0.0163,0.0241,0.0088,0.0052,0.5797,1.4792,3.7783,3.0661,2.2559,30.2181,21.3698,13.6463,57.2742,29.6291,39.3082,1.5673,1.5483,1.7268,3.4413,16955,0.5212,0.4788,0.5241,0.4759,0.0447,0.9553,0.3988,0.6012,0.0642,0.1152,35872,123251,20712,2502,5105,4908,11813,11544,14063,29862,21168,24825,24492,8841,6575,5037,4000,2682,2418,11765,49813,10134,19781,64582,9882,4326,8856,696,2522,5232,276
51660000205,VA00_HARRISONBURG,51,VA,3.84692557148,-7.89032065846,3.84379583616,-7.88673957583,217.87,70,41,20,9,151,13,3,4,1,67,147,12,17,14,0,0,1,0,53,137,13,42,84,6,28,67,7,24,25,6,46,126,7,1,3,1,82.2,82.2,6,2,1,3,0,1,3,2,1,0,3,0,0,0,0,0,0,0,0,0,39.0628,22.5491,11.0569,101.1956,59.2717,28.913,988.1857,56.4711,32.5981,15.9844,63.924,34.9527,18.6247,0,45,44,37,7,0,0,0,0,0,1,35,8,27,2,15,11,14,15,2,2,80.7451,90.0591,12.3743,28.139,5563,21745,40483,1715,2940,50,51,3.9272,7.2955,0.5248,0.5285,8.988,9.1677,3.8484,7.1405,0.538,0.5185,8.6139,9.8511,5939,2043,1535,508,8810,5990,2820,16547764,8304467,8243297,392,343.9973,258.461,85.5363,1483.4147,1008.5873,474.8274,2786.2879,1398.2938,1387.9941,66.0044,333.4492,249.3772,83.8921,1452.1626,981.2136,470.6158,2743.4173,1366.0678,1377.1575,63.1251,6932,313,45.1529,41.6101,5939,272,45.799,42.1299,993,41,41.289,41.0377,0.0266,0.0362,0.0127,0.0097,1.2711,1.2837,7.6106,6.5969,3.7951,53.5024,38.9637,23.8282,100.0877,54.0533,67.0783,3.3337,2.5522,2.777,6.4483,0.026,0.0354,0.013,0.0096,1.2182,1.3794,7.3773,6.3651,3.7221,52.3752,37.9062,23.6169,98.5477,52.8076,66.5546,3.1883,2.3519,2.5545,6.409,6120,0.5248,0.4752,0.0496,0.9504,0.1333,0.8667,0.8219,0.1781,0.0453,0.1062,10316,51508,7349,742,1501,1484,3457,3132,9045,19447,7019,6754,6602,2641,1961,1574,1283,1287,1244,7203,42628,7020,684,2587,158,2429,6293,171,2844,6244,131
51670820300,VA00_HOPEWELL,51,VA,3.7244479585,-7.72260737741,3.72762279865,-7.73210389231,247.28,60,29,15,16,72,6,7,4,0,53,68,6,37,37,0,0,0,0,23,35,6,29,32,2,31,40,4,23,14,1,37,58,5,0,5,0,60.1,60.1,2,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,67.1596,33.2267,19.5695,75.8898,36.6801,18.9725,1317.7,84.9455,42.0261,24.7521,86.1008,42.3065,25.1162,2,35,35,33,2,0,0,0,0,0,0,25,8,29,1,5,13,6,10,2,4,83.7186,89.6565,15.272,27.3528,7805,28936,58038,2395,3987,33,720,3.8038,7.5325,0.5249,0.5108,4.2281,92.2486,3.8309,7.6106,0.5198,0.5078,4.3487,86.0628,8246,2740,2075,665,16196,11743,4453,24194707,13210437,10984270,572,332.2823,251.6372,80.6452,1964.1038,1424.0844,540.0194,2934.1144,1602.0418,1332.0725,69.367,334.7647,253.4674,81.2873,1958.1703,1422.6197,536.2754,2923.5184,1596.7768,1326.8336,70.2971,9263,442,47.7167,50.8375,8246,410,49.7211,52.6687,1017,32,31.4651,37.6894,0.0221,0.0311,0.0107,0.0081,0.736,3.4379,6.3479,5.5242,3.1273,45.484,32.8694,20.1604,85.4407,45.7959,56.8931,2.9004,2.2697,2.4555,5.5623,0.0222,0.0314,0.0106,0.008,0.757,3.2074,6.3954,5.5643,3.1522,45.3466,32.8356,20.0206,85.1321,45.6454,56.6693,2.9393,2.4181,2.6011,6.6626,8485,0.4943,0.5057,0.2865,0.7135,0.0576,0.9424,0.6328,0.3672,0.0688,0.123,15593,53748,9721,958,1947,1966,5280,5442,5498,10344,10643,12208,10714,4341,3180,2335,1779,1323,1104,8673,33473,7884,4997,16205,1447,1923,4070,390,1366,3080,110
51678930500,VA00_LEXINGTON,51,VA,3.78135590059,-7.94465494983,3.77762902663,-7.94170108783,606.76,25,13,9,3,31,2,1,3,1,24,28,1,0,2,0,0,0,0,25,29,2,10,9,1,15,22,1,11,4,0,14,27,2,0,0,0,26,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,33.9183,16.5387,12.0893,69.4464,36.1121,25.0007,1439.96,94.2201,45.9422,33.5823,92.0014,44.1108,29.2098,0,16,16,12,4,0,0,0,0,0,0,12,2,14,0,2,3,2,5,3,3,85.1433,90.0888,12.3552,28.8656,4936,18880,32105,1123,2492,1673,-999,4.1651,6.8444,0.3954,0.5049,338.9384,-999,4.1424,6.785,0.3884,0.5166,335.1198,-999,5190,1302,931,371,5821,3740,2081,11741536,5906126,5835410,254,250.8671,179.3834,71.4836,1121.58,720.6166,400.9634,2262.3383,1137.9819,1124.3565,48.9403,253.1668,182.3183,70.8789,1140.7286,737.1547,403.2422,2288.5995,1165.6423,1123.8318,49.6549,6426,266,41.3943,42.4213,5190,227,43.738,44.4038,1236,39,31.5534,34.6032,0.029,0.0372,0.0118,0.0101,8.2865,-999,6.9525,5.8791,3.7112,56.4081,40.8073,25.2585,106.3263,56.7202,71.543,3.0708,2.538,2.903,5.0526,0.0289,0.0369,0.0116,0.0103,8.1932,-999,7.0162,5.9752,3.6799,57.3711,41.7439,25.402,107.5606,58.0988,71.5096,3.1156,2.601,2.9472,5.5409,5325,0.4997,0.5003,0.045,0.955,0.0186,0.9814,0.9209,0.0791,0.0517,0.1879,5262,23972,6765,284,687,682,1747,1862,3088,5611,3382,4389,5016,2486,1994,1657,1272,937,905,4729,22009,6412,238,1114,269,295,849,84,154,478,38
51680000300,VA00_LYNCHBURG,51,VA,3.73262065185,-7.91502197394,3.73682474081,-7.91862791771,327.09,114,62,31,21,231,15,4,3,0,110,228,15,17,14,0,0,0,0,97,217,15,65,123,10,49,108,5,36,60,7,78,171,8,19,5,0,130.8,130.8,18,6,1,11,0,2,2,2,0,0,2,0,0,0,0,0,0,0,0,0,69.6625,42.7115,15.453,94.7245,51.5168,25.7584,1055.693,57.8837,35.4897,12.8402,58.9882,35.5882,12.726,2,63,62,56,5,0,0,1,0,1,0,56,6,46,3,13,13,13,22,8,6,84.1146,89.519,16.1997,24.2625,13070,47371,85827,4601,5337,94,891,3.6998,6.6421,0.5881,0.4083,7.192,68.1714,3.6836,6.6558,0.6139,0.3855,7.2235,63.5081,13741,4562,3437,1125,20303,14212,6091,33329388,17830881,15498507,854,331.9991,250.1274,81.8718,1477.5489,1034.277,443.272,2425.5431,1297.6407,1127.9024,62.1498,316.956,234.7743,81.6735,1389.8541,958.6212,429.566,2313.8687,1203.023,1107.243,58.3555,16650,760,45.6456,43.8356,13741,670,48.7592,46.0324,2909,90,30.9385,33.4286,0.0168,0.0225,0.0087,0.0056,0.7418,2.2838,4.9154,4.2665,2.4409,36.1521,26.3345,15.8435,67.2488,36.6301,44.3827,2.1267,1.6557,1.8837,3.2612,0.0168,0.0226,0.0091,0.0053,0.745,2.1276,4.6927,4.0046,2.435,34.0064,24.4082,15.3536,64.1526,33.9592,43.5698,1.9969,1.5901,1.7784,3.5237,14187,0.5222,0.4778,0.2245,0.7755,0.0262,0.9738,0.7213,0.2787,0.0553,0.142,20390,82873,17086,1435,2840,2803,6652,6660,11332,22426,13098,14471,15028,6518,4906,3866,3188,2515,2611,12723,60018,14061,5725,18501,2797,1942,4354,228,720,2328,104
51683910100,VA00_MANASSAS,51,VA,3.8743936034,-7.7531061127,3.87566930738,-7.74987354941,161.87,86,38,18,30,151,14,2,4,0,84,147,14,27,36,3,0,1,0,59,115,11,50,89,5,36,62,9,40,39,6,46,112,8,2,5,0,101.3,101.3,8,4,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,95.3963,38.8222,24.7775,50.8464,22.467,10.6423,1966.7093,56.4018,22.9531,14.6494,59.7224,24.5873,18.2704,3,72,71,64,7,0,0,0,0,1,0,49,20,56,4,11,27,19,13,7,5,79.7439,87.4636,10.6528,25.656,7853,28606,58777,1498,3543,53,32,3.6535,7.4955,0.3319,0.4512,6.749,4.0749,3.7182,7.6311,0.3179,0.4761,6.9629,3.9968,8824,2115,1502,613,10079,6853,3226,20636582,10078957,10557625,447,239.6872,170.2176,69.4696,1142.2257,776.6319,365.5938,2338.6879,1142.2209,1196.467,50.6573,259.6309,188.3058,71.5066,1241.3715,861.2851,382.2418,2498.8321,1263.1607,1237.6157,56.6338,10075,422,41.8859,49.128,8824,380,43.0644,51.1558,1251,42,33.5731,37.8052,0.0216,0.0309,0.0086,0.0076,0.927,0.7203,5.2118,4.3921,2.8059,42.1126,30.2047,18.9512,80.0587,42.1106,53.9981,2.396,2.039,2.2092,5.1804,0.022,0.0315,0.0082,0.008,0.9564,0.7065,5.6455,4.8588,2.8881,45.768,33.497,19.8142,85.5409,46.5693,55.8552,2.6787,2.3915,2.6242,5.8335,9182,0.4946,0.5054,0.1237,0.8763,0.2459,0.7541,0.6434,0.3566,0.0784,0.0649,41576,116592,10969,2773,5576,5970,13994,13263,11892,23425,27004,27908,19747,6616,4180,2693,1749,1187,1160,24326,75554,8945,5031,14954,931,12219,26084,1093,13088,27803,700
51690000300,VA00_MARTINSVILLE,51,VA,3.66966203064,-7.98924737801,3.66943312099,-7.99032210374,334.69,38,17,14,7,55,4,0,0,0,38,55,4,11,9,0,4,0,0,27,46,4,21,26,2,17,29,2,14,7,2,24,48,2,0,2,0,43.4,43.4,5,5,0,0,1,4,2,2,0,0,2,0,0,0,0,0,1,0,0,0,59.479,27.2123,21.2985,59.507,26.6216,21.9236,1680.4737,93.1426,42.6138,33.353,86.1089,39.5318,27.7112,0,29,29,23,6,0,0,0,0,0,0,25,3,25,0,4,4,7,15,3,0,80.6135,88.282,6.9819,26.5916,9026,32026,58860,1313,4275,754,773,3.7174,6.6903,0.2453,0.4736,83.5365,85.6415,3.7198,6.7379,0.2529,0.4518,85.0307,78.5158,9318,3064,2289,775,16969,12205,4764,23491029,12702430,10788599,733,328.8259,245.6536,83.1724,1821.0989,1309.8304,511.2685,2521.0377,1363.2142,1157.8235,78.6649,316.664,233.1105,83.1944,1724.1851,1225.7931,495.4754,2415.1643,1274.8181,1136.243,74.8486,12602,598,47.4528,48.0042,9318,503,53.9815,52.5902,3284,95,28.9281,33.2949,0.0203,0.0272,0.0068,0.0072,3.0422,3.0803,5.9405,5.1345,2.9876,43.8294,31.8615,19.2276,81.6565,44.3473,53.9108,2.9056,1.9405,2.4069,2.968,0.0203,0.0274,0.007,0.0069,3.0966,2.824,5.7208,4.8724,2.9884,41.4969,29.8173,18.6336,78.2273,41.4717,52.906,2.7646,1.963,2.3449,3.416,9626,0.5242,0.4758,0.2672,0.7328,0.0456,0.9544,0.6804,0.3196,0.058,0.1972,10834,40429,12595,683,1417,1448,3580,3706,3746,6507,6892,9382,9526,4376,3779,3074,2314,1846,1582,6418,27044,9988,3106,11477,2481,1310,1908,126,1093,1775,46
51700031901,VA03_NEWPORT NEWS,51,VA,3.70608066797,-7.65269019972,3.70760818719,-7.65019572375,6.8,18,13,5,0,14,2,1,0,0,17,14,2,1,0,0,0,0,0,17,14,2,12,8,1,6,6,1,7,1,1,11,13,1,0,0,0,19,19,5,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9673,9.1541,4.7355,87.007,62.8384,24.1686,1149.3333,77.1816,44.2482,22.89,80.3254,44.1588,22.304,1,16,16,13,3,0,0,0,0,0,0,10,6,11,0,5,5,3,5,3,0,85.7688,91.9115,10.6437,27.1652,2613,10626,22261,885,1220,-999,41,4.085,8.5377,0.5651,0.4669,-999,15.6908,4.0155,8.4169,0.5866,0.4456,-999,15.8491,2760,717,485,232,3365,2067,1298,6342706,3013799,3328907,95,259.7826,175.7246,84.058,1219.2029,748.913,470.2899,2298.0819,1091.9562,1206.1257,34.4203,246.9125,164.7506,82.7548,1158.4527,701.8477,459.4359,2211.5541,1026.3373,1188.3546,32.0367,3049,156,51.1643,45.5885,2760,140,50.7246,45.6118,289,16,55.3633,50.8607,0.0395,0.0572,0.019,0.0134,-999,2.4505,9.7018,7.9792,5.5187,79.7806,58.2294,35.2138,148.535,80.8502,98.733,3.5314,4.0964,4.287,13.8408,0.0389,0.0564,0.0197,0.0128,-999,2.4752,9.2211,7.4809,5.4331,75.8053,54.57,34.4011,142.9423,75.9917,97.2783,3.2869,3.65,3.8549,12.7152,2861,0.5317,0.4683,0.1533,0.8467,0.0361,0.9639,0.7914,0.2086,0.054,0.1472,2953,14689,3046,181,353,366,935,1118,2590,4056,1765,2461,2685,1132,873,629,619,461,464,2010,11659,2703,642,2256,273,301,774,70,196,514,37
51700032113,VA01_NEWPORT NEWS,51,VA,3.71337460852,-7.65692061133,3.71413830894,-7.65417221265,39.23,60,41,11,8,49,6,10,4,0,50,45,6,16,9,0,1,1,0,44,40,6,37,21,2,23,28,4,19,4,1,41,45,5,0,1,1,57.2,57.2,8,3,0,5,0,1,3,2,0,0,3,0,0,0,0,0,0,0,0,0,49.0031,29.9839,11.7682,75.7308,51.7494,13.884,1320.4667,61.8507,37.8451,14.8535,65.2817,40.0892,17.5551,5,38,37,32,5,0,0,0,0,1,0,30,5,25,2,10,7,7,11,10,2,81.0345,89.5983,10.6198,27.8894,5259,20161,41354,1754,2702,23,170,3.8703,7.9002,0.5686,0.5138,4.3735,32.3255,3.9369,8.1024,0.5729,0.493,4.6949,27.0052,5598,1475,1008,467,6990,4743,2247,12760734,6313889,6446845,239,263.487,180.0643,83.4227,1248.6602,847.2669,401.3934,2279.5166,1127.883,1151.6336,42.6938,264.0499,179.0488,85.2751,1212.9317,822.184,390.6884,2221.0933,1087.1407,1134.1357,43.0831,6279,271,43.1597,48.2399,5598,240,42.8725,47.7049,681,31,45.5213,54.344,0.0271,0.0388,0.0136,0.0099,0.9119,2.4793,6.8606,5.6715,3.8603,56.3189,40.6248,24.7104,105.5264,56.7688,69.5221,2.7616,2.6218,2.7674,8.1759,0.0276,0.0398,0.0137,0.0095,0.979,2.0712,6.8753,5.6395,3.9461,54.7074,39.4221,24.0514,102.8218,54.7182,68.4658,2.7868,2.9304,3.0793,9.7605,5768,0.5108,0.4892,0.3839,0.6161,0.0966,0.9034,0.4851,0.5149,0.068,0.0858,17422,55009,6797,1333,2531,2500,5670,5388,6037,14883,11024,10473,9276,3316,2280,1632,1242,918,725,6680,27165,4592,7616,21076,1720,3126,6768,485,2283,5131,237
51700032127,VA02_NEWPORT NEWS,51,VA,3.70889201323,-7.64263963268,3.70893763114,-7.64505615348,39.98,94,52,25,17,282,32,5,14,2,89,268,30,15,28,3,2,1,0,79,254,29,49,137,14,45,145,18,35,57,11,59,225,21,21,16,6,128.8,128.8,9,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.6213,28.8106,16.0064,121.3514,67.1306,32.2743,824.0532,67.9326,37.1937,20.6638,69.0941,37.3224,21.0898,12,50,45,39,5,1,0,0,0,1,4,37,7,37,1,7,12,16,13,2,2,83.2216,91.4267,11.4186,28.1525,7578,29850,64219,2828,3757,34,172,3.9662,8.5016,0.6188,0.4958,4.4867,22.6973,3.9569,8.5216,0.6248,0.4864,4.498,21.8415,8091,2172,1522,650,10335,6837,3498,19092239,9277855,9814384,345,268.4464,188.1102,80.3362,1277.3452,845.013,432.3322,2359.6884,1146.6883,1213.0001,42.64,266.1869,185.6217,80.6472,1259.5548,829.7121,429.9154,2338.0098,1126.4755,1212.0004,42.1135,9245,451,48.7831,48.8748,8091,387,47.8309,47.9665,1154,64,55.4593,58.654,0.0229,0.0335,0.0116,0.0081,0.7695,1.7307,5.7601,4.8218,3.151,45.9931,33.3675,20.3522,86.1127,46.4101,57.3172,2.2957,2.2971,2.4314,6.9324,0.0228,0.0336,0.0117,0.0079,0.7714,1.6654,5.7116,4.758,3.1632,45.3525,32.7633,20.2384,85.3216,45.592,57.27,2.2673,2.3014,2.4383,7.3317,8376,0.5129,0.4871,0.2242,0.7758,0.0644,0.9356,0.6698,0.3302,0.0647,0.1201,14724,53431,9306,1023,1942,1953,4796,5010,5056,12326,9731,11835,10544,3939,2838,2251,1675,1250,1292,8494,35693,7700,3934,12228,1204,2296,5510,402,1404,3462,121
51710001700,VA03_NORFOLK,51,VA,3.69340007704,-7.6296909667,3.6931665745,-7.62800417934,14.36,39,22,11,6,93,8,15,14,0,24,79,8,6,13,1,1,2,0,33,80,7,26,51,4,13,42,4,10,20,4,29,73,4,4,19,2,36.5,36.5,6,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.9758,11.0812,10.3602,87.5873,49.4082,24.7041,1141.7179,65.0747,24.8865,23.2673,71.562,27.2134,28.7516,24,27,27,24,3,0,0,0,0,0,0,24,3,21,1,5,7,6,10,3,1,85.8049,90.2783,11.0415,30.1515,2822,14274,25453,805,1614,24,116,5.1084,9.0698,0.4605,0.5719,8.5046,41.1056,5.0114,8.9855,0.4982,0.5182,8.2841,38.9765,3048,1037,758,279,5507,3621,1886,9183428,4782224,4401204,204,340.2231,248.6877,91.5354,1806.7585,1187.9921,618.7664,3012.9357,1568.9711,1443.9646,66.9291,312.0812,221.8208,90.4085,1636.117,1048.3515,590.8068,2797.1,1388.2632,1408.0257,59.3097,3491,211,60.4411,52.9838,3048,185,60.6955,52.1791,443,26,58.6907,65.1387,0.0425,0.0567,0.0162,0.0142,1.736,3.8166,10.5651,9.0327,5.4801,77.911,57.1208,33.943,143.8031,79.3234,94.4397,4.686,4.1609,4.4624,11.5102,0.0417,0.0562,0.0176,0.0129,1.691,3.6189,9.6912,8.0569,5.4126,70.5526,50.4066,32.4092,133.5016,70.1872,92.0892,4.1525,3.6476,3.8363,12.7748,3184,0.4832,0.5168,0.2924,0.7076,0.0876,0.9124,0.5871,0.4129,0.0473,0.0828,8647,32193,3687,862,1566,1359,2752,2108,2625,12884,5691,4828,4608,1557,1005,723,686,604,669,4143,19142,2855,2996,9432,593,1508,3619,239,1134,2696,71
51710004900,VA01_NORFOLK,51,VA,3.68704651827,-7.62747344238,3.68721533593,-7.62768703659,21.3,168,29,70,69,302,24,5,15,1,163,287,23,27,47,4,0,3,1,141,255,20,93,155,13,75,147,11,82,91,15,86,211,9,96,98,9,230.7,230.7,21,6,0,15,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,84.995,23.7328,32.9006,128.21,22.1315,53.4208,779.9702,64.8643,18.1118,25.1082,74.891,20.0158,30.922,21,32,27,22,5,0,0,0,0,0,5,17,10,21,3,3,10,8,7,2,0,80.5479,87.2329,9.4991,31.2754,7601,31797,58508,1728,4784,22,463,4.2471,7.7612,0.374,0.6294,2.8944,60.913,4.3497,8.1936,0.4537,0.4934,3.2311,41.5391,8298,2931,2292,639,16702,11746,4956,25472182,14535447,10936735,652,353.2176,276.2111,77.0065,2012.7742,1415.5218,597.2523,3069.6773,1751.6808,1317.9965,78.5732,299.8626,219.2078,79.2481,1575.1561,1051.3951,522.6263,2525.2109,1291.655,1221.8603,63.4189,10618,601,56.602,50.1641,8298,495,59.6529,50.9129,2320,106,45.6897,46.5581,0.0236,0.032,0.009,0.0091,0.6171,2.8309,6.5243,5.7694,3.0463,51.65,37.9515,21.523,93.8389,53.042,58.9474,3.0772,2.3088,2.6812,4.4378,0.0242,0.0337,0.0109,0.0071,0.6889,1.9305,5.5388,4.5788,3.135,40.4202,28.1889,18.8337,77.1947,39.1121,54.6477,2.4837,2.0462,2.2884,4.5221,8725,0.4668,0.5332,0.544,0.456,0.056,0.944,0.3779,0.6221,0.0498,0.0845,21681,98275,11079,1617,3214,3081,7242,6527,11822,36956,17017,14190,13535,4755,3312,2344,2061,1728,1634,4914,40253,4357,14885,50021,6381,1882,8001,341,1204,5998,141
