HSA #,HSA City,State,Resident Population (1996),"Acute Care Hospital Beds per 1,000 Residents (1996)","Hospital-based Registered Nurses per 1,000 Residents (1996)","FTE Hospital Employees per 1,000 Residents (1996)","Total Physicians per 100,000 Residents (1996)","Primary Care Physicians per 100,000 Residents (1996)","Total Specialists per 100,000 Residents (1996)","Allergists/ Immunologists per 100,000 Residents (1996)","Anesthesiologists per 100,000 Residents (1996)","Cardiologists per 100,000 Residents (1996)","Cardiovascular/ Thoracic Surgeons per 100,000 Residents (1996)","Critical Care Physicians per 100,000 Residents (1996)","Dermatologists per 100,000 Residents (1996)","Emergency Medicine Physicians per 100,000 Residents (1996)","Endocrinologists per 100,000 Residents (1996)","Family Practice Physicians per 100,000 Residents (1996)","General Surgeons per 100,000 Residents (1996)","Gastroenterologists per 100,000 Residents (1996)","Hematologists/ Oncologists per 100,000 Residents (1996)","Infectious Disease Specialists per 100,000 Residents (1996)","Internal Medicine Physicians per 100,000 Residents (1996)","Neonatologists per 100,000 Residents (1996)","Nephrologists per 100,000 Residents (1996)","Neurosurgeons per 100,000 Residents (1996)","Neurologists per 100,000 Residents (1996)","Obstetrician/ Gynecologists per 100,000 Residents (1996)","Ophthalmologists per 100,000 Residents (1996)","Orthopedic Surgeons per 100,000 Residents (1996)","Otolaryngologists per 100,000 Residents (1996)","Pathologists per 100,000 Residents (1996)","Pediatricians per 100,000 Residents (1996)","Plastic & Reconstructive Surgeons per 100,000 Residents (1996)","Psychiatrists per 100,000 Residents (1996)","Pulmonologists per 100,000 Residents (1996)","Radiologists per 100,000 Residents (1996)","Radiation Oncologists per 100,000 Residents (1996)","Physical Medicine/ Rehabilitation Physicians per 100,000 Residents (1996)","Rheumatologists per 100,000 Residents (1996)","Urologists per 100,000 Residents (1996)","Vascular Surgeons per 100,000 Residents (1996)"
34068,Raleigh,NC,665969,2.0273,2.6253,10.1265,155.0062974267,56.1796543537,97.9313919361,0.5651503615,4.6807645915,6.4218710568,0.902514618,0.09101,2.8985884133,6.4290790977,0.7898336559,20.9971700299,5.7728500041,3.149320655,2.2249224752,0.4064789549,20.7139665079,0.4668316746,1.6621912813,1.07418043,2.8046816912,9.3553726927,3.7357762464,5.0809246316,3.0504002876,2.57115,14.5511744139,1.1458035848,12.4501145842,1.3043280079,6.59869,1.0570157036,0.8202626481,1.0821897993,2.1208610463,0.3258973456
34069,Reidsville,NC,41515,3.6397,4.3856,14.569,175.4966944574,62.8704130281,111.7786451414,0.5246782584,8.3281858332,2.7274445614,4.0518507189,0.07458,1.8638378903,2.4705026724,0.7133645157,35.2678478591,13.0094303196,5.6406381792,0.8317558748,0.4292514798,18.5763936883,0.6623484899,2.7945371984,1.7987673448,1.6007618481,16.8390411912,4.7320696444,9.4848910527,2.20489481,4.82465,8.8416470365,1.5939335031,6.9108371395,1.0760750117,11.50495,0.435607716,0.5595610636,0.6297085654,3.4124266313,0.3985059767
34070,Roanoke Rapids,NC,55211,3.773,4.2313,17.3554,164.2539584039,50.5073749723,112.9946982242,0.3169000475,9.3261068235,3.304334397,1.0329626711,0.12991,0.9821428468,5.14304736,0.3570677483,21.7946399078,10.9582896288,2.4011013318,0.7011930317,0.2516983418,19.9163187731,0.2858566326,3.4249710535,1.1363453173,1.1782420006,20.5841431707,5.5191504104,5.9141317853,3.7963577792,2.15492,8.6487626346,1.1865578433,8.7821423316,2.128109426,9.00674,1.6987765516,0.4343905698,1.8009228272,3.8220154004,0.2914132701
34071,Rockingham,NC,26648,4.3426,5.7494,21.9547,161.9101734607,55.2494297178,105.7254371325,0.4210710504,6.2977151382,2.1592102688,1.3996432966,0.24889,1.7552539714,6.8588658375,0.2211757154,27.7362531949,13.3609098537,1.2460040879,1.1339769442,0.2500017431,19.2023254266,0.2907239722,0.6060122806,1.2209706117,1.6586518549,16.5488194124,4.6761696469,8.9836938966,5.2088065221,2.18618,8.2661017481,1.7083317826,6.3781822664,0.6693629974,10.0669,0.4581810118,0.4566662917,0.4719245885,5.4193648507,0.7179706872
34072,Rocky Mount,NC,122567,3.0967,3.4769,14.1245,148.9681874951,50.2497329353,97.940598879,0.8845440308,5.4423320827,3.0764013633,1.0054455469,0.08461,2.0612679192,6.8930714689,0.2808959351,22.6729867219,8.1488025341,2.8819146114,1.2826748499,0.1812621858,19.3101559049,0.1826958096,2.0070742366,1.7721732631,2.2283599787,13.321484254,3.662659078,6.2007422544,2.9777283381,2.73688,8.3094449265,1.193523842,6.7032741987,3.3870252898,7.50733,0.3298535572,0.2729554913,1.1010256517,5.1283878658,0.1953901647
34073,Roxboro,NC,26531,2.8294,3.7173,14.7644,173.9272391617,65.7992095353,107.3224185459,0.4622024771,6.7626987474,4.1845570249,0.4548002202,0.43543,2.1164761027,6.6890380562,0.5158057915,27.52519837,8.8548643785,1.8644235244,1.966396187,0.7738053685,23.8008756281,0.4343031975,0.95783881,0.9211014744,2.9003306537,7.3239275729,3.2401340273,7.1765084694,4.9244755642,4.89472,14.7377916112,1.049320463,18.0633665339,2.0100883576,12.60139,0.4788253026,0.5043127152,1.2739478529,1.8064493225,0.2156025217
34074,Rutherfordton,NC,60040,3.0818,3.1768,12.8922,139.6948720755,54.1117359424,84.8491861451,0.2452699568,6.9386432377,1.0170332705,1.0815526352,0.12591,0.6810398765,8.9346907915,0.143979723,29.9521462756,5.9570437541,1.980369733,0.4737294743,0.1591731142,13.2469180406,0.2662787262,1.6279017615,0.7686306114,0.6166117858,15.3523826398,2.3460620019,6.539228037,2.8809639125,2.68902,11.5825347205,0.9455088016,6.6832314578,1.734757428,10.63849,0.2983099409,0.2920165674,0.2811807998,3.4106143534,0.11721694
34075,Salisbury,NC,100738,2.5904,3.5522,12.2728,177.3725819776,69.5986645149,106.9223705391,0.2099726674,8.6744034294,2.6739573267,1.1788699336,0.17132,2.3061143041,6.0806839308,0.2117926979,27.6330294351,10.5712665308,1.6396941629,1.1356573544,0.1731050705,29.0974177362,0.3720614738,1.0979336505,1.3654542418,1.7019970702,11.8920981235,5.0561003904,8.0414280023,3.2986802577,6.46681,12.5147740539,1.8003210595,9.9802491023,2.0044143809,7.15929,0.934908295,1.0779489712,0.9270510502,4.2643709083,0.2221938065
34076,Sanford,NC,57331,3.1745,3.9927,14.7761,189.3034533306,57.8234287151,130.2936919101,0.2851455908,11.0897463849,3.8368528115,0.8392132022,0.23926,2.9726836214,6.5638438617,0.3277390513,28.2183373276,9.0099213492,4.221628277,3.1475335446,0.6558150802,19.4458479486,0.3032344358,2.0637979985,0.7207487622,4.7911594195,14.1361120801,4.51546861,7.7369402343,4.8141882806,5.00271,10.1741145963,1.3636873773,18.7512135618,0.782649021,12.52231,0.7654992291,0.4034685831,0.8187527779,4.6946156849,0.4359329097
34079,Shelby,NC,80693,2.654,3.354,12.5049,165.0504968688,63.4517422376,100.7536963251,0.3175484453,7.8266763649,3.4325474735,0.9588677103,0.28183,1.947550679,8.0259466893,0.1828105527,37.3035575205,10.682439564,2.7610266413,1.579086878,0.2186816078,11.9486190292,0.3103975398,1.3674361227,0.8226146154,0.9250642026,13.565564626,4.2920703308,6.3201119864,2.5377991336,2.56289,14.9109095972,1.202300736,5.3947162949,1.5646845469,9.75411,1.282973821,0.407942249,1.3134283489,6.3601599475,0.1720471253
34080,Siler City,NC,18891,4.2899,4.039,13.0761,174.4902609502,60.8162632457,112.702004664,0.3622474876,11.3482550886,2.9656555624,1.3200718519,0.22827,2.1157001691,4.3062002893,0.5134981547,24.3930609079,8.7700566388,2.2661912674,2.3765499507,0.9951455613,21.9132437991,0.5579183373,0.9477356599,0.9300004104,2.7104864667,10.773175267,3.8113576751,5.3460048645,3.1584636274,5.41732,14.8953108795,2.1622838818,18.481395665,0.8209090735,10.12828,1.1179726628,0.5464408645,1.0632074473,3.0801670049,0.506688937
34081,Smithfield,NC,61027,3.5582,4.4203,17.0012,213.676884051,85.090060575,128.0876296647,0.4483813464,8.7922602519,3.9918606138,1.1195077343,0.22564,2.3721103371,9.1492395015,0.5261167053,42.8111426681,8.7870940486,2.2247313837,1.9474198342,0.4796651801,24.3514038565,0.5289005716,1.192471755,1.2011305178,2.7534709386,16.8721072397,5.6747983351,8.942823598,4.9332758703,6.7315,18.5357970317,1.5159099985,16.2654901155,1.3097028676,10.02421,0.77072893,0.6831819947,1.0117698154,5.340480243,0.3296118374
34082,Southport,NC,13631,3.5394,4.0298,15.6022,209.9197437305,78.3993705808,130.4364862952,6.914244001,12.2268949204,2.9022167459,1.1031606832,0.1471,1.5519910421,6.0724498832,0.4369836086,35.5361866073,11.8808744724,1.946501802,1.1126236944,0.4472517032,33.993973949,1.0973176009,0.7996983669,1.6509170658,2.0688396223,12.7858727506,4.4291426926,11.7682147413,8.4986500874,2.8243,6.8273697043,2.1145375691,12.2219234657,1.0816907148,5.94935,0.5415094896,0.4847080281,0.4838110795,7.5166475878,0.5720474383
34083,Sparta,NC,9920,4.8169,2.9537,20.4191,169.1170019131,85.2302088174,82.6669709711,0.4000076845,6.5765090712,1.4766566828,0.8449075165,0.24323,0.673627209,3.8321750842,0.1891896706,58.1415671451,13.0293883994,1.1436982267,0.7536010039,0.2868735723,19.9353865766,0.2583972218,6.8091303764,0.5524678039,1.1439282153,11.6504358355,3.1460346423,5.8275324616,2.2776892325,2.66561,5.7678730602,0.9102515181,3.6364642432,0.5367815744,4.96359,0.3668190712,0.2447170678,0.2467503462,2.5680527466,0.1714819629
34084,Spruce Pine,NC,31091,2.547,3.3374,13.4195,184.0814836779,86.4783867172,96.3708188242,1.505970114,6.1836893552,2.4378248369,0.9671385887,0.44464,1.4704386472,14.0219661002,0.4227316184,61.4628506393,10.3187741318,1.8702875076,1.2218122531,0.8135175451,14.6206527771,0.9119359957,0.6329597811,1.1382193886,1.5205440744,7.405217078,3.0222800908,9.0881188634,1.7879006866,2.18062,11.3674387223,1.0658009884,7.2772342639,1.2305731806,6.07247,0.7688815788,1.0345411553,0.6337923303,3.0553712156,0.137356812
34085,Statesville,NC,92770,3.3281,4.6399,15.4886,141.2313961324,39.6385880604,101.1622981025,0.2080709345,11.5437284222,4.2505624086,0.9811705454,0.14885,2.2458980266,3.2379155903,0.1254336283,16.2471172444,10.4905039686,3.9026422193,2.8930347846,0.2147501844,16.6960593958,0.1220159335,0.517215205,0.5246767114,2.4074518451,16.7745095445,4.7772170176,7.0136808103,3.569021905,2.14118,6.4941710902,0.7192088735,4.7900399994,1.2468018192,5.01633,0.260834297,0.2123897054,1.8058712168,2.6761607969,0.1532073888
34086,Supply,NC,22100,4.0683,4.3786,16.4713,194.4478018689,67.3430219431,126.133844924,0.9922838196,7.339204873,3.4249623711,1.039197948,0.08842,1.7653253609,16.203889862,0.4403680548,33.9838856999,13.4813460735,2.1581402875,1.1903848296,0.4484859016,23.2159545738,1.2108205843,0.8512033111,1.6148435559,2.3110345693,22.4240949443,4.4621706837,9.7445905826,5.8111798901,2.71025,9.8593339293,2.2140529216,6.5442577665,1.1524341847,11.9746,0.6486289644,0.4473863105,0.4843166449,3.0949031786,0.5548418224
34087,Sylva,NC,28907,2.4749,3.6669,15.3847,161.7978118956,76.7347239673,84.7930864679,0.733128346,6.2300138387,2.9240368813,1.008688262,0.12102,2.5660988981,2.2274600354,0.173881001,43.3663598433,7.7895819195,4.8193460357,0.4024949176,0.2218334379,21.3828311621,0.2605781313,0.1922253691,0.5614273459,0.5377603651,6.4144982652,3.4803623853,7.9959869879,4.180989541,4.93543,11.3226633946,0.5344811437,6.5669658736,0.3701140938,6.37019,0.2014414799,2.4424321337,0.2510946277,2.714195409,0.0942173965
34088,Tarboro,NC,33143,3.192,3.4851,12.0131,133.0723516648,48.3323688201,83.9082114613,0.4893216937,7.1907821207,2.6002479298,0.9031440975,0.13572,1.1614280337,4.6391518971,0.6470470195,23.4958337469,10.4636303295,1.4157341488,0.6686553574,0.2478592792,14.9230184678,0.4067898626,1.099865595,1.1675467869,1.4391285847,11.1777132473,4.2310658164,5.3941561285,1.6313460973,2.54071,9.9334393694,1.0238541811,4.3485344076,1.4312414414,6.1308,0.4133731076,0.4083889096,0.6450858313,4.1821905145,0.4355665639
34089,Taylorsville,NC,20977,3.9952,3.2201,11.425,135.9100311661,48.849704029,86.2314765954,0.3168778415,7.2515282513,2.1635630419,1.0209713905,0.09365,1.5315476927,7.363245825,0.2725421929,28.4202444752,10.5881994226,1.2311503502,0.8282980722,0.1401674136,11.7946449925,0.0939493279,4.2365876905,1.6266075132,1.4864726234,11.3241810875,6.2204357138,5.1080088438,2.1454743803,1.80321,8.5827078398,0.5806766843,3.0941906122,0.6353917798,4.42637,0.5439242071,0.6958331144,0.62741263,2.13950489,0.3300299584
34090,Thomasville,NC,41150,2.7328,3.4316,11.6234,128.2715173812,46.1903743051,81.3367092511,0.3749297187,6.8340856259,2.002103613,1.2261913692,0.11191,1.3934920826,2.7469397942,0.1395101257,16.7785941596,10.3332977931,1.6461776088,1.0123153027,0.1901829204,19.8859278527,0.1396347695,0.4560048094,1.3435882951,1.5237654255,14.879656827,2.3550077075,6.0788691203,3.5841006456,2.98323,9.4534890652,1.2075817841,4.5063092273,0.6593230004,6.72862,0.2308702745,0.1253235185,0.3170012736,2.3210683565,0.3524560034
34091,Troy,NC,12481,2.7176,4.28,16.2772,161.4831681169,57.8454945826,102.6716925115,0.5231678506,6.1967800914,2.8504961671,0.6893756576,0.24483,2.8742295577,6.2506698995,0.234851798,28.8003206751,14.0103868811,2.1018637902,1.512670877,0.2923210988,22.4017292905,0.2600791142,0.6797803357,1.0604483117,2.3601246738,14.5353999948,4.9327457494,5.9586523641,3.280898238,2.70142,6.2718960276,1.3752026203,9.0119403134,0.7229943767,10.28285,0.6153181581,0.6845460063,0.6156950401,3.4031667427,0.6660566309
34092,Valdese,NC,23895,3.3439,4.7895,12.5431,171.3875120461,54.9036441304,115.3599061486,0.3280613982,6.0646775049,2.4720253059,1.1695483859,0.10508,2.0542312307,9.539672991,0.2495952559,33.456403159,11.8144940747,2.9598025473,3.0696023377,0.1077192073,12.9643629842,0.6229771759,0.5089525806,1.528937258,1.4488884137,15.0504349701,6.0782008705,9.5933625967,2.625891602,4.60458,8.4996165159,0.7788352576,9.5178136469,1.6207239217,13.48958,4.5147960127,0.7382337754,0.2855587443,4.6025949654,0.2845513223
34093,Wadesboro,NC,22220,3.0871,4.0967,17.6213,190.4562026623,81.3720020204,107.5336506317,0.8475523919,7.1632794046,3.6462341142,0.9817171363,0.45569,2.4062799596,7.9451389193,0.5387844622,40.1098240808,12.0471415213,1.8911550347,1.2877170346,0.5011051908,22.8224495376,0.9308768357,0.9586808241,1.2179053842,2.4354305473,14.3041736876,3.5233679537,8.208389687,3.4606875999,3.05002,19.0760770629,1.8024949849,7.9736824901,1.1561045112,6.8756,0.7019987909,1.0519570761,0.7199144087,3.4244950939,0.2755315409
34094,Washington,NC,36069,3.0128,3.8621,14.0563,168.3209184793,54.2934104076,113.1166267959,0.4539048192,4.2143439818,3.4727749321,0.6614733817,0.17707,3.3439410196,10.7597256943,1.017826379,21.0253394912,6.6060595502,1.2935641191,0.6327125885,0.3508888247,21.1828421449,0.5609397252,3.4619636199,0.886567482,1.447979663,9.4199884507,7.6090804973,5.8192816261,2.8330932845,2.71075,12.0928493107,2.6088926305,19.4450497319,1.1272505448,11.57354,0.6499083449,0.5284279001,0.7120824622,6.4701713266,0.5760415898
34095,Whiteville,NC,37856,3.7402,4.7487,18.6682,148.2092224153,50.6859574845,96.6661809295,0.326845224,9.6856022491,6.0575751507,0.8089995897,0.14403,1.1744557523,3.6371581468,0.3259837357,22.35521917,13.1861012102,1.3650991878,0.9142654215,0.3336274286,23.2427527686,0.5687565011,0.6354982386,0.8878527292,1.6269163355,14.8578520181,2.8222663206,7.6818981976,1.6511635893,2.33124,4.8679957556,1.1596895927,5.7386974207,0.9969239048,8.75577,0.4594377144,0.3663150956,0.4563481088,3.522925133,0.3262714336
34096,Williamston,NC,19652,4.0617,5.6143,20.3402,89.4083012647,30.9828717121,57.9097919496,0.3887249367,2.2795056952,2.44127878,0.459081523,0.15211,1.0440221345,4.4921963583,0.7833481494,10.7776561686,4.9995934688,0.9709708022,0.408496717,0.2511440026,10.2803764879,0.537380769,1.025418095,0.770310247,1.106001546,9.672960258,1.9714782835,2.3198440129,1.0980507671,2.31687,10.3084564215,1.0727923743,5.0498251879,0.7606619487,3.48871,0.4703819713,0.430000518,0.4838041133,1.4130885892,0.4221190499
34097,Wilmington,NC,217105,2.5182,3.6137,12.9112,164.1182865897,50.4754796055,112.7782718404,0.8632905339,6.1253558874,6.3568923956,1.0050768168,0.06876,2.9264933119,8.1762339674,0.8429908791,16.5637236629,7.9926573722,4.1054125062,2.1434577137,0.8531662028,23.3792917481,2.2145933052,1.6694515348,1.7418647356,3.8055631646,11.6579917796,4.8099463165,6.0438801805,2.5651088666,3.60379,10.5558328322,2.1766480625,9.1726872785,2.1437677056,7.39535,1.2162859053,0.4942477849,0.8786611112,2.6208328273,0.7541421569
34098,Wilson,NC,80546,4.2709,3.4836,14.8096,151.7175908545,45.558102238,105.3604786236,0.2769127128,6.7480805719,4.6945312048,1.1363836147,0.0866,2.8237252983,6.0212906564,0.348341824,18.6343488107,7.8557307202,2.8702450118,1.5736343872,0.1986849495,18.0874759892,0.2631155322,1.5891136473,0.7682122878,3.9768096852,12.8576200746,5.6289670874,7.6553522674,3.5242965615,4.72415,8.8126197758,0.7714170197,10.3761323713,2.7102426544,7.17866,0.3039720341,0.3301924852,1.3793038631,3.3079398182,0.2252650456
34099,Windsor,NC,8474,7.7287,6.5487,26.9188,170.7857339931,53.7338302613,116.4125621216,0.5923003314,4.5551356329,11.4439382565,0.8218659502,0.27877,1.2818670702,7.2519828893,1.1856250402,35.0360367785,17.1241024048,9.0582327466,0.6231642212,0.4061647101,10.0974819432,0.7684269179,1.2950549024,1.510590131,1.7144349118,14.359520724,3.9378465985,4.8303743161,2.1689584669,3.68636,8.9796816838,1.6613964887,6.3471255708,1.1627064626,5.5124,0.6915150066,0.7634835411,0.7260507905,2.2068827669,0.7781342632
34100,Winston-Salem,NC,392259,2.5764,2.8728,12.1032,145.5904716449,43.5271441497,100.8484072869,1.2614118069,8.3227654749,5.8487376141,1.2137355399,0.65512,2.2489442777,6.1043065837,0.7151653535,15.1402312706,5.1792115002,3.3429471929,2.678600314,1.2204587807,17.3924565318,0.6290299211,1.9306047317,1.0298528367,3.4358218974,7.4482777575,3.0984039574,3.9761942533,2.5363105923,5.422,11.296543278,1.5782590352,10.9396377093,2.1546571772,9.27814,1.5577615086,0.3596724156,0.8918098781,2.4756657715,0.436137997
34102,Cherokee,NC,6353,5.8231,7.5111,53.4881,151.9083660618,50.5319502118,100.8234408574,0.706411945,7.5277276614,2.5269207625,1.2084385633,0.19601,1.557380854,3.43744153,0.3115979466,34.2609469153,10.0711762605,2.6868906543,0.8362080901,0.5282830828,13.4703584357,0.2672729234,0.3830296073,0.9791634116,0.8799617718,7.0894351124,4.8345643395,8.815033833,2.9859296768,2.35241,3.8826379653,0.8200771103,5.1171421079,0.7156737349,4.45427,0.4671225423,1.386252715,0.4917434977,3.5350434166,0.0845747585
35001,Ashley,ND,1609,8.3057,7.0277,27.485,177.429100959,65.1475185989,111.2405904575,0.9378864548,10.4120887068,1.2485373788,0.5779025212,0.4789,1.2207016669,4.9481612035,0.2284724586,16.3216156608,31.3244197525,0.4022015957,0.5296790234,0.3893889737,36.2226859767,0.2015675889,0.3956513932,2.5884160068,2.2280822495,12.520923983,3.9582287903,6.4349215267,4.1058170218,3.09664,5.6771289503,1.628773285,5.3315944838,0.5895018106,5.27095,0.3649432348,1.6715734198,0.3318027498,3.3254267524,0.0310210645
35002,Bismarck,ND,110883,3.6883,3.7012,16.6885,150.1495423053,45.3208373495,104.0263843156,1.3816612556,10.7209815565,6.2150318059,1.4229402752,0.62868,2.8096448511,7.1421006697,0.7488770037,24.4685562288,6.7832252626,1.5209758152,1.495348981,1.3883713533,14.2290324225,0.0432339125,1.4030213905,2.1480925916,5.5476581016,5.1471115875,4.4980719094,4.6539482642,2.1864245705,4.54907,6.7438832795,1.6238284529,7.6591918497,2.7798082886,6.67384,0.75106628,2.5792971028,1.408535487,3.1445751001,0.0390917424
35003,Bottineau,ND,3589,7.8179,5.2219,24.0157,209.09168969,101.6522402231,106.5033166291,0.194869127,10.5745502542,2.3384442906,2.5434587473,0.19428,1.4675491947,2.8933944401,0.1683792153,84.8907871618,9.4056014923,1.3722595695,0.8285767495,0.6322362204,11.5290517735,0.8656880524,0.6760084638,4.3793396554,1.8082730915,14.5852434607,4.8097915623,10.7632480163,5.8897137333,4.28355,7.4323679429,0.496115098,5.1600534825,0.777688614,10.8206,1.1105353547,2.8659768912,0.1696711317,3.5278491947,0.9464062538
35004,Bowman,ND,2214,13.6571,5.3432,26.5377,238.6086949447,136.2912801807,98.3928586786,0.7694818606,10.3768067338,2.5332273856,0.8901670449,0.43081,1.3752183203,6.6107633085,0.3561252261,121.3351465716,9.5645181741,0.7478542584,0.7283521023,0.6061663801,11.8678650484,0.0822568704,0.5856431157,2.2403680032,2.753098656,12.4897816218,4.954904185,6.7285778661,2.4013275574,4.13614,6.8801034804,1.9025417859,4.3754085063,1.1844020071,5.50336,0.3575185028,1.7879722973,0.6193025911,2.9279476093,0.0603159488
35005,Cando,ND,2330,9.6094,7.1278,29.2635,176.529597066,109.2700012523,62.4162109316,0.4173436515,5.5333521513,0.4485636211,0.47816021,0.4298,0.5064727822,2.6349487315,0.1487678803,105.7016869466,7.234949468,0.708823126,0.4484336902,0.1159512438,5.6628095551,0.1283893752,0.2353125137,2.0046665645,0.7655308221,11.8557115298,3.669252027,5.0316111391,2.7636937719,1.57102,2.6199282701,0.7205555892,5.1475453034,0.2123046177,5.04816,0.3287178698,0.6294796751,0.1493684948,1.7806772466,0.1649243746
35006,Carrington,ND,8371,4.7372,5.0089,19.0877,189.4244275187,86.2417738746,100.9659830911,0.5599840479,7.5840884588,1.3499108834,1.4897172082,0.72736,1.0152061323,4.0136920862,0.3006677568,76.9002885626,23.3200636493,0.914931497,0.746322635,0.4938778042,8.2693287663,0.4953694306,0.6000794639,2.2069310991,2.1195286902,10.5859858933,4.7722080867,6.5569865665,3.1259530965,2.10516,3.8023373985,1.4596588673,8.2329208814,0.6011103543,5.81232,0.4573808141,1.4388208179,0.4110390643,2.3104557098,0.0735007802
35007,Cavalier,ND,7692,4.2892,4.3606,17.0167,158.7365774659,71.9329751627,84.6837496465,0.8809191482,5.7356119188,1.2517999697,1.1647049633,0.65534,1.0229210534,3.2298898816,0.4946515951,61.0828443134,14.7322708697,0.9983600224,1.2419309436,0.2337271985,8.2337511839,0.2258378855,0.5414470466,1.588815111,1.8634534806,9.8987961107,4.1275528135,4.5943365028,2.346899278,1.98517,4.3554478539,5.7956021811,6.1069550342,0.5642423925,4.98859,0.7435176977,0.5715096161,0.4838876469,1.7649369583,0.0571963016
35008,Cooperstown,ND,2890,4.7224,3.5269,12.0361,177.8724576165,94.0149198181,80.7724524779,0.8262367455,5.5458271739,1.1265312303,0.8070636744,1.10062,1.2263162471,4.0848428624,0.3088255925,81.0330238037,7.2848242346,0.8419448223,1.0535725542,0.7398879512,11.1106440671,1.1028987355,0.7819250779,2.0439628953,3.0089844539,8.6449750455,4.476211419,6.59026165,3.0561067192,1.43625,4.8392050025,1.2588391417,9.5207894524,0.5218116972,5.18191,0.7438437279,1.3878108531,0.5292016398,1.8804857947,0.0088538411
35009,Crosby,ND,2090,9.3519,4.5524,21.9511,163.2107675109,80.3100068584,81.9509335473,0.2139764243,6.4860147966,1.1284083404,3.0126562297,0.11201,0.7792284512,3.2407454266,0.1234717149,47.5408706361,10.9818000334,0.6456331362,0.410700227,0.3120313959,26.375767853,0.4384985131,0.326018734,1.5278363232,1.0828166584,12.9415499668,2.9750804684,7.7824011952,3.7821647028,5.01389,4.2923982356,0.4786874019,6.4685983382,0.4170812714,9.29615,0.452922261,1.2731803632,0.1351934497,2.4285289249,0.2518339165
35010,Devils Lake,ND,15733,3.2646,4.0453,16.984,180.8489531847,73.7692830163,105.9047913046,0.5378737601,6.0580133456,1.0573391389,1.0406271206,0.51933,0.7544547768,2.7382942411,0.3205492041,53.0272796686,10.6542899774,5.2805597267,0.8462889495,0.2328793893,19.4637190816,0.1656675165,0.4302819262,1.7110837475,1.3706869957,19.293623599,8.368579405,4.7472428632,2.3527011202,1.73948,2.6813446071,1.0087056964,19.9438632747,0.4697800021,13.94056,0.5357666235,0.6851954208,0.3495672202,1.9343914914,0.09162241
