HSA #,HSA City,State,Resident Population (2010),"Acute Care Hospital Beds per 1,000 Residents (2012)","Hospital-based Registered Nurses per 1,000 Residents (2012)","FTE Hospital Employees per 1,000 Residents (2012)"
28058,Osceola,NE,5406,3.41113473093719,4.97974735044409,19.2175084864721
28059,Oshkosh,NE,2057,4.93517163209617,6.71937021927442,44.1592306019738
28060,Osmond,NE,4196,6.06690214789705,7.81811810663203,27.5859293972608
28062,Pawnee City,NE,2773,3.95751598814968,6.09345470514381,24.8646377513651
28063,Pender,NE,4400,4.30274122022092,6.39757288625697,24.7149564602878
28064,Plainview,NE,3440,4.395276743453,4.9798792876536,20.3649964486249
28065,Red Cloud,NE,1838,4.42931244621286,4.47367430484155,18.7570494164247
28066,Sargent,NE,632,2.62121053566807,3.40367462125141,21.0769211179577
28067,Schuyler,NE,10515,2.94333604979329,3.46274320961675,14.3838922196301
28068,Scottsbluff,NE,45809,2.4164576412004,5.01515147683676,18.5220777119976
28069,Seward,NE,11762,1.90261949878186,3.61199547618162,14.3995928326622
28070,Sidney,NE,11939,2.7956049212371,5.72552346397424,25.6240115151741
28071,St. Paul,NE,6274,3.34262944935472,4.5144796364475,20.2215357485693
28072,Superior,NE,4500,4.74988807120826,9.98069807339925,34.5743932346813
28073,Syracuse,NE,3113,3.70835644268664,7.44311477831798,28.2598258270882
28074,Tecumseh,NE,5217,4.08648998115677,5.21462154149776,25.514014481334
28076,Valentine,NE,5713,4.95032022637315,8.33289926743601,27.6705407144036
28077,Wahoo,NE,4891,3.5759102505981,5.83319313952234,34.4271481544711
28078,Wayne,NE,9325,3.38112761182128,5.23225880396785,21.2735187970102
28079,West Point,NE,9139,2.53349696149235,4.98423726728652,18.9336416539736
28080,York,NE,11229,2.99035381051362,6.48868255782872,26.6185836251825
29001,Battle Mountain,NV,5775,1.98921538337891,2.65564921914483,20.3771988034714
29002,Boulder City,NV,15018,1.83112608923693,3.69898116399418,14.5410037005786
29003,Carson City,NV,122412,1.32169480175071,3.42134787805844,11.6100745358272
29004,Elko,NV,46149,2.03417865021038,4.07011540880194,15.739222750417
29005,Ely,NV,10030,2.27915948268492,4.63677322358126,22.8362139528617
29006,Fallon,NV,24877,2.37696659809444,5.04330651054624,15.3791221893625
29007,Hawthorne,NV,4772,2.70412697448046,4.00062194431666,24.252073272597
29008,Henderson,NV,91772,1.2726103978348,2.98307794617722,9.69463971536607
29010,Las Vegas,NV,1878665,1.48022150131874,2.35982601350406,8.69800636777654
29013,Reno,NV,468110,1.53333591674163,3.35114989819704,9.85229065956082
29015,Tonopah,NV,5658,2.91705144548905,2.95289054847672,17.5356630755123
29016,Winnemucca,NV,16528,1.55618225650687,3.0533488690271,16.978145983303
29018,Owyhee,NV,2669,1.03502871953242,2.464266515075,11.8669950783951
30001,Berlin,NH,15290,1.54673395227292,4.30700734886341,22.9522005424369
30002,Claremont,NH,22473,1.42259393916174,5.15937135869171,24.7971338946372
30003,Colebrook,NH,5196,3.1105226217187,7.00762687285896,29.3441792796366
30004,Concord,NH,128293,1.66962298430735,3.44563050661236,19.3402683611494
30005,Derry,NH,56429,1.65399518798222,3.55361762747634,14.9523448048858
30006,Dover,NH,92846,1.50500061707862,3.49680844083196,17.0541782258078
30007,Exeter,NH,99772,1.61522830645845,3.70322673223563,16.6844435874373
30008,Franklin,NH,19147,2.33510394921177,5.27197361539584,25.7498133738991
30010,Keene,NH,61600,1.32666022653575,4.49545660230797,19.3152512921952
30011,Laconia,NH,52673,1.74750997437513,4.13654562452575,20.6189542072825
30012,Lancaster,NH,17653,2.13652227551211,5.21050742838997,27.8404870240483
30013,Lebanon,NH,67355,1.31337875477038,5.64229261619039,22.2560684180353
30014,Littleton,NH,17425,1.50691820937209,5.13965258037206,21.7457424239255
30015,Manchester,NH,217619,1.62740014266456,3.89143411820987,17.2662338670343
30016,Nashua,NH,190377,1.83891730447067,3.7947334049386,16.4516256984789
30017,New London,NH,33529,1.34417887436575,4.08162729494506,20.2822903164197
30019,North Conway,NH,17112,1.61613621901779,5.76337337639416,20.3686627438292
30020,Peterborough,NH,39049,1.27845949595212,3.69258078586427,20.1762817716226
30021,Plymouth,NH,23735,1.30190183545346,4.22407344094245,16.2851428228896
30022,Portsmouth,NH,31347,1.71009512268938,1.30798585919547,12.049980117823
30023,Rochester,NH,49548,1.97781862165721,4.44546541007003,19.9581832294352
30024,Wolfeboro,NH,26995,1.92356508989178,4.61110800754977,22.4511652674992
30025,Woodsville,NH,12638,2.48496074168361,8.10708008764777,29.2359527053777
31001,Atlantic City,NJ,195972,2.43552784822532,5.93073432630626,18.552197821904
31002,Bayonne,NJ,63024,2.58860703973915,4.52073830185691,15.1055990960449
31003,Belleville,NJ,64296,1.88916399033042,3.6343894645106,12.7825786516769
31004,Bridgeton,NJ,104218,2.08757978735957,4.00679603684694,12.9123129615327
31005,Camden,NJ,537553,2.13439277777798,4.24407910602167,14.2718829001533
31006,Cape May Court House,NJ,76411,2.67891046608565,5.10122354089981,17.4385190485045
31007,Denville,NJ,119478,1.76338955879328,3.30866861416143,12.4558683200739
31008,Dover,NJ,159648,1.7446314599365,3.13061582567752,12.0840481359046
31010,Edison,NJ,188202,1.58927715994651,3.59993386664428,13.5248088578228
31011,Elizabeth,NJ,209428,2.11250513867708,3.74303878683713,14.3972188264597
31012,Elmer,NJ,40468,2.27012656754232,4.07984609802952,13.5680930244271
31013,Englewood,NJ,146984,1.49733085831394,3.03956543805543,12.3582263556309
31014,Flemington,NJ,112038,1.64713678869884,4.16626046429155,17.1839082483202
31015,Freehold,NJ,137689,1.71980179933598,3.08689154250897,11.9541781179141
31016,Hackensack,NJ,148604,1.65947494153806,4.7977909661131,17.7536301843356
31017,Hackettstown,NJ,45967,1.91942498223216,3.26377016893821,15.7176621707622
31019,Hammonton,NJ,25878,1.9470497177972,4.14106137747876,12.8196289732587
31020,Hoboken,NJ,129014,1.93622790930385,3.23122703062836,14.0767597538652
31021,Holmdel,NJ,124021,2.01362919129315,3.12384968608967,10.928093507071
31022,Irvington,NJ,53926,2.39914132782724,5.32603499415563,17.704126248369
31023,Jersey City,NJ,247599,2.04742469830671,3.82012190300156,15.4006576309912
31024,Kearny,NJ,72102,1.52983380979276,3.00026110460749,10.4420143333264
31025,Lakewood,NJ,202485,1.67094412552251,2.57295519023319,8.94764833187219
31026,Livingston,NJ,121457,1.63427692741971,3.97845596476691,12.050260092481
31027,Long Branch,NJ,78604,2.89873422984965,4.72363625490107,15.8988396298373
31028,Manahawkin,NJ,88309,1.82763561372121,3.69931632760563,12.5337793835206
31030,Montclair,NJ,152597,1.75966612732736,3.49224734201562,12.0857923638541
31031,Morristown,NJ,186972,1.60872719464533,3.80473149492173,13.1998397955904
31032,Mount Holly,NJ,178524,1.72857608640334,3.42224760947283,11.01346246514
31033,Neptune,NJ,126862,2.009571616014,3.75848355836933,12.0846821127925
31034,New Brunswick,NJ,342133,1.85950917382434,4.21620421134867,13.9499094916973
31035,Newark,NJ,312812,2.59622047081939,5.34340084588621,18.9021279045846
31036,Newton,NJ,90537,1.40040088388196,2.74772500531981,10.5505681697978
31037,North Bergen,NJ,121657,1.8108292511024,2.7106216866523,11.2230424734298
31038,Orange,NJ,58732,2.69063296515378,5.3455281900242,19.3727266918868
31039,Paramus,NJ,26342,1.68945584236644,4.46175791387213,17.5827015382238
31040,Passaic,NJ,243267,1.60224467494118,3.0644576100749,12.7824347538408
31041,Paterson,NJ,173624,1.96000417102186,4.48326510476181,15.3886148210149
31042,Perth Amboy,NJ,56132,1.84483383408224,3.30511550584924,12.6359275600407
31043,Phillipsburg,NJ,79727,2.20513762865448,4.20902820536867,17.2345569436438
31044,Plainfield,NJ,138343,1.57277982287633,3.54010069213109,13.4585926254513
31045,Point Pleasant,NJ,121705,1.71400707967405,2.85793091609958,9.40231548075099
31046,Pompton Plains,NJ,115354,2.05488522545784,3.55221379952854,12.7467978430213
31047,Princeton,NJ,221646,2.21134342916775,4.86117437115172,17.7767274992075
31048,Rahway,NJ,84552,1.62845163173915,3.03177829342894,11.845924252877
31049,Red Bank,NJ,118343,2.1745356481988,3.37387643079273,11.3607633846113
31050,Ridgewood,NJ,206906,1.1933364544966,2.94822005249443,11.9419683099259
31051,Riverside,NJ,55004,2.06921918533044,4.29868342040572,13.8925802637823
31053,Salem,NJ,48340,3.08482340842602,6.48740830703173,17.7853723333683
31054,Secaucus,NJ,16264,3.44822516682325,4.60479298664723,19.1652899826877
31055,Somers Point,NJ,59493,2.19585203294992,5.44060274626827,17.786437360337
31056,Somerville,NJ,165735,1.35013911606802,2.49869799308362,11.2848191396333
31057,South Amboy,NJ,61538,1.91225453211518,3.81774496118305,13.3458022751147
31058,Stratford,NJ,188630,2.12387876608409,4.10341912950389,14.3320926850429
31059,Summit,NJ,177314,1.37360606856237,3.21188130739029,10.9616206029896
31060,Sussex,NJ,50707,1.90670514221711,3.18450734319049,12.3969199099811
31061,Teaneck,NJ,163771,1.69854564237176,3.41481835674495,14.2392649733229
31062,Toms River,NJ,214009,2.76544791428023,4.82277659227839,15.2083292190218
31063,Trenton,NJ,313959,2.55847031480516,4.91680140438257,18.1466341267806
31064,Union,NJ,95344,1.83785035714391,3.95750514164683,13.5707957081031
31065,Vineland,NJ,77839,1.86422906667576,3.76148525741883,12.0721465027891
31066,Wayne,NJ,106350,2.16510548244696,4.63187428150559,15.7843305652495
31067,Westwood,NJ,107155,1.38129850610858,3.3325324752077,13.4300713007106
31068,Willingboro,NJ,84725,2.45003827288747,4.6353677805746,14.968778564129
31069,Woodbury,NJ,148471,2.18953054753365,4.76629565778421,13.9463904969161
32001,Alamogordo,NM,60184,2.00883713574149,3.40894857427338,13.4442363831913
32002,Albuquerque,NM,895205,1.21432231763902,3.4954892891692,10.8471007600892
32003,Artesia,NM,18024,2.36897905441583,3.75349294467014,16.109713506652
32005,Carlsbad,NM,35805,2.83062158609391,3.98150419860031,14.2672477411106
32006,Clayton,NM,4549,4.88321349443868,5.10362068604445,22.262075997889
32007,Clovis,NM,53677,3.04025987320347,4.86426806024974,16.9522950768005
32008,Deming,NM,25095,1.83501749140851,4.1986992690363,13.8276990306331
32009,Espanola,NM,46169,2.15902800380718,3.50888742558891,13.8614772298606
32010,Farmington,NM,114965,2.22280175625929,4.45504101156257,15.1336055636639
32011,Fort Sumner,NM,2022,0.402117176403408,0.793703028029995,2.48102761723567
32012,Gallup/Crownpoint,NM,65199,3.22576440186822,5.93504594574915,24.36887836596
32013,Grants/San Fidel,NM,28293,2.52031332603656,4.49235146777937,16.9242856982164
32014,Hobbs,NM,48700,4.53606154146837,4.73989180615172,16.8059712396935
32015,Las Cruces,NM,159964,1.77760174051218,3.19414894000511,9.69420378096402
32016,Las Vegas,NM,28524,2.53835750205326,4.4561798616196,16.8536980208009
32017,Los Alamos,NM,17950,1.80468429466418,3.45345605825423,13.7097980873659
32019,Portales,NM,19846,2.54655567079317,2.87886651209556,16.2277574364562
32020,Raton,NM,13750,2.40031630423618,3.86727577412967,25.2575873897877
32021,Roswell,NM,65645,2.73900804494042,3.29794187095831,14.4431136880303
32022,Ruidoso,NM,20497,1.95948280124867,3.96974196482915,13.0901354128728
32023,Santa Fe,NM,139461,1.14045324071776,2.6737565996882,11.2808955610963
32024,Santa Rosa,NM,4687,1.77721323470178,2.92600310375565,10.0203537003836
32025,Silver City,NM,34408,2.40351475993521,4.97825440031011,20.2575566538144
32026,Socorro,NM,17338,2.21237257885514,4.77737465611426,17.6326117522549
32027,Taos,NM,28126,1.49695358129975,4.19105911772931,16.8703826882411
32028,Truth or Consequences,NM,11988,2.28919180843513,3.97733987568063,17.0110956004355
32029,Tucumcari,NM,9041,3.75046779989498,7.57163462351309,24.4616327774711
32031,Mescalero,NM,3613,5.95185127761215,5.40257805411238,26.7564937400166
32033,Shiprock,NM,24206,3.59243247943232,5.736280453566,17.0653109180275
32034,Zuni,NM,7881,5.20305153453955,8.58853583375458,38.0746018686332
33001,Albany,NY,309679,1.80781918650609,4.29188979341416,15.4941155373817
33002,Alexandria Bay,NY,11239,2.83260183985112,5.77685145108262,24.8601621326525
33003,Amityville,NY,122402,1.68295952225162,3.61685516202124,14.9226537717041
33004,Amsterdam,NY,52650,2.35108322120504,4.46347431652248,23.6279298507143
33005,Auburn,NY,79032,1.97758233794593,3.68809833005071,13.6284918769961
33006,Batavia,NY,62326,2.80149716968299,5.34734337567352,19.9136918121949
33007,Bath,NY,27115,2.13246571604395,3.56782628325163,17.7639734058175
33008,Bay Shore,NY,205506,1.51299645986001,3.85968072834658,15.0789056433132
33009,Bethpage,NY,129171,1.82884763395123,4.03010702983011,16.7927484756801
33010,Binghamton,NY,244710,1.79930187285936,3.95379347720882,17.8334518219344
33011,Brockport,NY,38637,1.69471269499627,2.58053717808798,20.0465842473786
33012,Bronx,NY,1299543,2.71028682868928,5.15598041581688,25.1057326628361
33013,Bronxville,NY,64274,2.19724543849588,4.28135280549759,16.3696356259752
33014,Brooklyn,NY,2375331,2.19629422860453,4.49632737686625,21.2069391806144
33015,Buffalo,NY,761276,2.12844323721947,4.70944960397901,14.4957256610505
33016,Cambridge,NY,14933,2.17823344294447,5.12483312061522,18.5646971259266
33017,Canandaigua,NY,83863,0.914358882815577,3.57173353317194,12.8721960098483
33018,Carmel,NY,87406,1.79733313449833,3.91712746134726,12.1072893162491
33019,Carthage,NY,14317,4.04500127257779,5.66575043014018,33.5880847126246
33020,Catskill,NY,68836,1.84211397072067,4.13275691552553,18.8408127599396
33022,Clifton Springs,NY,24442,2.36423192752409,5.73083716683323,19.4858617756981
33023,Cobleskill,NY,20949,2.75666356648435,5.47201180894626,27.2960359249264
33024,Cold Spring,NY,6213,1.67764556348266,3.16611046576872,11.9340050175088
33025,Cooperstown,NY,44385,1.60036951914663,4.6015272224904,26.7480852890294
33027,Corning,NY,43741,2.40276809595525,4.23994673660491,18.4456808613613
33028,Cornwall,NY,68645,1.66838179064507,3.32361038672389,11.8029540368589
33029,Cortland,NY,53871,2.94277136813616,5.05648272606777,18.8707743950654
33030,Cuba,NY,3800,6.41990591620561,9.90589570952579,44.9963645180687
33031,Dansville,NY,37198,2.09177475259639,4.30253451468889,15.6991255880566
33032,Dobbs Ferry,NY,15327,1.87755973392632,3.80814963101875,14.3055963484803
33033,Dunkirk,NY,37950,2.29414140069275,4.42570580379106,17.0863864943385
33034,East Meadow,NY,111835,2.44669470336521,5.66708211245714,23.9080819278024
33035,Elizabethtown,NY,5633,3.14923021927825,3.79149099939968,22.0197992424946
33036,Ellenville,NY,8425,3.44199665557244,7.13139937008964,25.8055058682803
33037,Elmira,NY,92750,2.70163421603502,3.96071834416944,20.9903565384448
33038,Far Rockaway,NY,151166,2.56585535765043,4.80395101482281,23.0549974797759
33039,Flushing,NY,990711,1.54281075467588,3.73008219202165,16.3833775138482
33040,Fulton,NY,34197,2.39674186828779,4.87853076879401,17.8512033205479
33041,Geneva,NY,49649,2.25867125685909,4.91590253607137,20.1501037974376
33042,Glen Cove,NY,80410,1.61612948129186,3.50276842978201,15.094578901073
33043,Glens Falls,NY,154302,1.9845462783851,4.9758416514378,17.3627806119621
33044,Gloversville,NY,48693,2.51215882442193,4.40774161036825,23.1997857945971
33045,Goshen,NY,90452,1.46424545432092,2.82143588570761,9.51954136998393
33046,Gouverneur,NY,7085,7.31669240206247,7.68325628887396,41.3402819670737
33047,Gowanda,NY,13150,3.19180604381836,5.70570626418339,23.3169064929243
33048,Greenport,NY,18747,2.656643170194,3.74400968456757,17.679112739861
33049,Hamilton,NY,36579,1.28490724525182,3.35785132594174,12.7547626666492
33050,Harris,NY,55603,2.891331454186,4.81959872937296,17.0756541928276
33052,Hornell,NY,23392,4.17836436518701,6.10544937883969,23.5193313977215
33053,Huntington,NY,200406,1.62006046711758,3.3718454943446,12.7955035908381
33055,Irving,NY,18675,3.58399157694657,6.20330108341295,25.346650543157
33056,Ithaca,NY,104372,1.36527678994753,3.46287002306781,12.1170514812693
33057,Jamaica,NY,732135,1.9730056480621,4.48646592791192,20.6387632286642
33058,Jamestown,NY,86707,2.00557515508262,3.6907445381803,14.1873544185655
33059,Kenmore,NY,88370,2.17140605999157,4.67825510835974,14.7092149386881
33060,Kingston,NY,132298,2.19910602990421,3.81489642773522,13.7419719357276
33061,Lackawanna,NY,30532,1.86075651748979,4.29529293510132,13.1384586087661
33063,Lewiston,NY,61454,2.72140249016229,4.64382853521965,13.8134034118848
33064,Little Falls,NY,20468,1.63996995067282,4.04877242713701,20.5085625392385
33065,Lockport,NY,58028,2.63122322605341,4.40980350505561,14.9814618257806
33066,Long Beach,NY,49701,3.16948533564573,4.34145782043925,20.7353636499029
33067,Long Island City,NY,150665,1.73424394690664,4.35660553141497,15.686486045015
33068,Lowville,NY,22624,2.47517407435225,3.55133800397743,18.1396918455139
33069,Malone,NY,35154,2.65934218745679,4.35411914280849,22.5548172488343
33070,Manhasset,NY,177202,1.30598768680647,4.3775079040206,20.70581733156
33071,Margaretville,NY,9266,3.0572736376489,5.29991253832122,32.4113479466178
33072,Massena,NY,16028,3.28795929340413,6.22616582311457,26.2067435865756
33073,Medina,NY,31214,2.57439047165099,4.98310814687284,23.006768418476
33074,Middletown,NY,110286,1.82536115913535,3.44064471751335,11.5610789818456
33075,Mineola,NY,196846,1.70650242765259,4.73782869253773,22.345277181128
33076,Montour Falls,NY,15137,1.9272917095077,3.838828457403,18.3249468782451
33077,Mount Kisco,NY,138550,1.94271503765776,4.34418954240391,15.8530942528741
33078,Mount Vernon,NY,67292,3.34547368626227,6.14961108757416,23.8211957465392
33079,New Rochelle,NY,107299,1.45930549739569,4.80664374254411,17.0472541779745
33080,Manhattan,NY,1942020,2.13375181923038,5.14829480374465,21.0437399074435
33081,Newark,NY,30692,3.3235123771592,7.04575121065136,23.7895925387274
33082,Newburgh,NY,91241,1.29866748065979,2.50253184707253,9.55501330574043
33083,Newfane,NY,18321,2.72194189185393,4.59573922021082,16.0733453021385
33084,Niagara Falls,NY,35382,3.50868515696493,5.74319127789931,19.7353126052767
33085,North Tarrytown,NY,93446,1.87391154213401,3.78821939261979,15.074585915776
33086,North Tonawanda,NY,49720,1.83259342017118,4.11321635864442,12.6861556690419
33087,Norwich,NY,24117,2.23329630037188,3.83606061601313,21.3568571144715
33088,Nyack,NY,172732,2.58046182873659,4.31717172375647,14.7102696914226
33089,Oceanside,NY,182639,1.96197645930806,3.8126366820361,16.0767569348682
33090,Ogdensburg,NY,29115,2.89606911523151,5.01350901817204,23.6722821125295
33091,Olean,NY,61225,2.52658484142739,4.09402466780739,17.0074098182376
33092,Oneida,NY,35246,2.43546576466179,5.04525843582815,18.5097056764644
